Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
83,2.7930158730158725,573.6106453123231,632.9795289056082,541.9818244673492,619.7257046785204,1457.8351808319937,691.2137177758009,1583.0721572611756,1054.0960685611253,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-513.3591133406032,0.0,-768.2738448938404,0.0,-718.6341919665219,0.0,-0.0,-639.2470703125,-0.0,555.6181012530415,56.7501358756722,1346.3671875019315,36.0878906243485,1332.8457031234188,-34.2734374979399,420.8699561539892,-22.9967395019585,139.8060765094485,90.11682023492,38.1818274370342,332.6326510565019,718.1441637109203,97.01523073256949,795.6202475376796,411.5194179638123,1142.9490869460706,884.3922186217993,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,68.79891631617348,63.07582135813682,0.0,0.0,34.81939861909859,-69.88918673204157,11.829793487330935,45.021569801308594,21.54541089460808,0.0,0.0,-71.87707205306513,-116.02220130528464,-4.439213100250783,-53.39824827230726,37.87457857020349,91.7843649291288,-22.003880305135084,23.629377731022768,-158.10482180291237,-76.74756636073059,-113.10327503538524,-79.82292410785107,-33.19871137074224,58.50921041621723,0.06727170385984758,0.0,-0.0,0.0,1.4038298825289723e-07,1.0880279578239271e-07,1.776103368638158e-10,-137.58977821385744,198.60403034199643,0.24160817026132028,4.889485043261895e-09,-3.3434575862628916e-08,3.3790204602845626e-11,0.0,-0.0,0.0,54.51822458551162,214.62707943082395,0.22144304016374391,91.24741998938447,-30.363161237723876,0.09616659095063701,-64.78381433144537,438.9938725265312,0.44374831009838395,50.85738310104431,-64.81169939651201,0.08238343155362142,0.0,-1002.5696146506053,1.0025696146506053,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,50.78259140328193,0.050782591403281924,-38.68066685992411,102.40320098201965,0.10946510658695008,0.0,-0.0,0.0,0.0,-167.00174523838805,0.16700174523838807,0.0,-0.0,0.0,99.12164718788877,-512.1581070351156,0.5216617942144443,-0.3529058227411375,-1.3688541502218996,0.001413613880911021,221.12050561000905,152.29043010362614,0.26848957726953476,89.34424333128008,-68.30640705301946,0.11246403452184955,15.068472028878434,48.90259164406809,0.0,0.0,100.62814219409388,96.22357802937958,67.43785895281435
84,2.826666666666666,575.660882843699,640.0447027925406,548.2416643309537,625.1807968061053,1462.0748102425457,679.2861787365887,1585.0415286923076,1053.4428126678783,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-513.18773773017,0.0,-819.7297265443543,0.0,-723.9352463530067,0.0,-0.0,-639.2470703125,-0.0,556.169729844999,55.3469782560643,1346.3671875014782,36.087890624059895,1332.8457031257956,-34.2734374969843,420.5898438391357,-19.545773721461,135.8375656275318,97.3856282211057,35.9096633948601,349.5718046115573,715.035273763188,99.3213572503006,797.5780918205766,410.624744124139,1143.2548815714595,884.6357699499104,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,69.12699124425588,67.97071907146524,0.0,0.0,38.58543175886329,-69.5994287956255,12.834268325407525,45.48950588941395,21.56887778032505,0.0,0.0,-71.83425615451866,-117.2239376639815,-3.3818675925754205,-49.53321162976125,55.29840452201116,91.8823545471154,-22.025959231375857,23.629377731666377,-157.7170742485122,-75.44849686405118,-112.2375005091451,-79.82434591489758,-92.38682391846255,68.53111821559388,0.11502973266777901,0.0,-0.0,0.0,7.063029406622853e-08,2.83976556892248e-08,7.61253261965141e-11,-117.932163000355,216.00702977815973,0.24610370168594597,-1.3474127474144117e-08,-8.576394311713425e-09,1.5972058432759244e-11,0.0,-0.0,0.0,60.92687003617045,209.95563909280528,0.21861713994852444,58.52377366099685,-19.412793054039692,0.061659456839016684,-67.52185597026808,503.3805065889089,0.5078889006932286,16.392736459116282,-41.697608507215875,0.044804155653678845,0.0,-1529.1134641426258,1.5291134641426258,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,5.092765781742297,0.005092765781742297,-8.324092375362707,102.55228498648214,0.10288956054829966,0.0,-0.0,0.0,0.0,-157.53133318327656,0.15753133318327656,0.0,-0.0,0.0,125.98898720036594,-354.45045258036123,0.37617595381708924,9.0872931129697,7.2376102221678895,0.011617310267400783,186.02354311655046,162.1088698291731,0.24674692352879882,58.18122161439264,-26.587005612932565,0.06396814375925862,9.749396447731716,145.46158299041974,0.0,0.0,111.91513575715817,95.26422213969082,68.45238856194324
85,2.86031746031746,577.4231711814775,646.1647274188075,552.4515272473565,630.4220032875432,1466.9054754891665,673.1803161449718,1586.0477568480462,1053.110319282187,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-514.4527967926484,0.0,-887.5120930104592,0.0,-728.6778818086195,0.0,-0.0,-639.2470703125,-0.0,554.935627777463,54.498990042335095,1346.3671875008922,36.0878906241944,1332.8457031265618,-34.2734374974035,421.0399802901002,-16.4586462407905,131.9797834301973,104.30295070134859,33.5191413885312,368.1809726035649,710.2385635487967,101.25788831737249,798.7587419104295,411.43903683959485,1144.1303453831636,885.4217103630826,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,69.29635081485809,75.78916905951256,0.0,0.0,42.5018960459828,-69.50239597959747,13.644534317832251,46.01646031613805,21.610679082962232,0.0,0.0,-71.81326964192527,-121.06971909556718,-2.6850161285407137,-45.37101079423518,67.61584635333006,92.12740329814376,-22.22355653212723,23.62937773165966,-157.3749926814563,-74.26603586788809,-111.36161907882637,-79.8611140425849,-142.54374693710028,57.54785718185338,0.15372207277125519,0.0,-0.0,0.0,2.277140740121026e-08,-1.2457340583610868e-08,2.595616168558001e-11,-114.64164076984538,205.56194162985915,0.23536868450377993,-1.7413429189160787e-08,3.997038549198236e-09,1.786627642486519e-11,0.0,-0.0,0.0,52.369889283042724,181.86865634660796,0.18925858887997324,29.902063118646627,-9.880699669131582,0.03149224673952469,-71.03909735788685,553.0082941021124,0.5575524430034826,-36.67378785602397,-25.19964974761303,0.04449706802825355,0.0,-2014.2873053606615,2.0142873053606616,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-37.59373629063236,0.037593736290632354,13.37669642017078,91.74010909539683,0.09271021315881396,0.0,-0.0,0.0,0.0,-140.9368083507581,0.14093680835075809,0.0,-0.0,0.0,143.5527879892025,-181.44780343012573,0.23136704240036104,26.016141574225973,23.355776429175584,0.03496186372348881,125.10441685536588,155.75283411820442,0.19977502459660482,35.08535644374202,24.198321261188113,0.042620898496443016,5.032855164122295,232.3407307768775,0.0,0.0,116.3854953247777,94.81241942668447,69.12825351338456
86,2.8939682539682536,578.6393701556601,651.227468739567,554.6550290590202,635.2436325010942,1472.0957149078624,671.4555795069646,1586.3848963371488,1052.999950901815,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-516.5104600152216,0.0,-967.259672404878,0.0,-732.9952676001096,0.0,-0.0,-639.2470703125,-0.0,552.0072727914019,53.973801679489206,1346.3671875004093,36.0878906244672,1332.845703126457,-34.273437498277204,421.89539022058244,-13.7984885170532,127.9117698517724,110.4842529941737,30.959961410627802,387.8006758266892,704.2691386728351,102.5974186961211,799.5077686221282,413.6979409335498,1145.8135836449278,887.0078554987531,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,69.35449564736768,85.65838451753382,0.0,0.0,46.46021439448741,-69.61878660670334,14.307638078060998,46.73881576144182,21.669572237794327,0.0,0.0,-71.80695693855857,-126.84602355344154,-2.275267888035722,-41.05325464179681,75.40666229157166,92.48647349634813,-22.508077502308016,23.6293777313863,-157.13231311035733,-73.18038223485885,-110.39292539486036,-79.95947472251108,-177.39328640829032,39.806798991114206,0.1818047285101592,0.0,-0.0,0.0,-3.1144897981371318e-09,-2.5963841925492506e-08,2.6149973885926975e-11,-120.88908275507939,183.68964360753836,0.21990010345161026,-1.4351727353703944e-08,8.10666392505053e-09,1.6483023934605254e-11,0.0,-0.0,0.0,36.141761968632906,150.44938830559065,0.1547295879905447,10.01876783653721,-3.2798150770870076,0.010541958826627987,-76.05110311694061,583.0383504985037,0.5879774557220027,-87.02186986879798,-15.607012669477044,0.08841031998543623,0.0,-2369.8573121926297,2.3698573121926296,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-61.14753916137238,0.06114753916137238,25.420200764330094,79.05185688464601,0.08303844100059564,0.0,-0.0,0.0,0.0,-128.2996721055986,0.1282996721055986,0.0,-0.0,0.0,154.23824687633675,-51.253966129459364,0.16253124574519684,50.020759665634074,47.13544506945221,0.06873009951558685,65.48142176170515,143.28426436495553,0.15753792245215364,22.258812658971994,67.12781033922585,0.07072197439216675,1.7278888906153997,293.2832895544048,0.0,0.0,117.6292716772595,94.76174138438385,69.53168905052284
87,2.9276190476190473,579.2943003070931,655.5256119601007,555.3646479368733,639.6973902081505,1477.5318883030316,672.1390567525648,1586.3548676090948,1053.0110557959217,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-518.6841597548326,0.0,-1053.0603982723098,0.0,-737.0965164680388,0.0,-0.0,-639.2470703125,-0.0,547.8717176509847,53.6154383617934,1346.3671875000991,36.0878906247236,1332.8457031260207,-34.2734374991027,422.89705582719375,-11.467041150993401,123.557776552642,115.9704826360676,28.1680711968185,407.8890841220992,697.6537373428691,103.4302030976703,800.1086431881756,416.9029683243235,1148.353410787376,889.4957154268534,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,69.35104215585277,96.69826031468328,0.0,0.0,50.373249726343346,-69.89451778379465,14.893962502456985,47.65204953596112,21.7313753539613,0.0,0.0,-71.80840490762903,-133.75590339644592,-2.0301438923181,-36.716247616468095,79.96532157180737,92.91030894749642,-22.821162368295894,23.629377731076627,-156.98420883629956,-72.15230563737906,-109.33023136773606,-80.1427497196772,-196.5897565037052,24.747838347924286,0.19814133305567794,0.0,-0.0,0.0,-1.2972641828681358e-08,-2.4531349828851973e-08,2.7750253340118698e-11,-129.38753671944136,163.03418275439375,0.20813764533288506,-9.218097983045706e-09,7.619406285153943e-09,1.1959459961188663e-11,0.0,-0.0,0.0,19.462546952959375,127.72784098755722,0.12920213658155522,-0.8923631449982736,0.3300039286430079,0.0009514276512016189,-82.96654880659705,596.9668502881256,0.6027046279595029,-122.89621407843188,-10.649475950394057,0.12335676216904276,0.0,-2549.73855172085,2.54973855172085,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-64.5957941488177,0.0645957941488177,29.766477932318583,69.28357738762598,0.07540727620145399,0.0,-0.0,0.0,0.0,-121.87673522619697,0.12187673522619696,0.0,-0.0,0.0,161.54666221493076,20.310880411705515,0.16281847541321454,75.47599527087156,73.93168654260313,0.10565282834435787,21.087730804126487,132.35223374742935,0.13402166305639354,17.85617814197473,95.2437384994075,0.09690311048248892,-0.10262734218860159,328.07178076434667,0.0,0.0,116.28359712590736,94.94045283981451,69.77826101531093
88,2.961269841269841,579.5133662480553,659.387364212221,555.1295847822213,643.8863190554597,1483.151020528463,673.8621382835544,1586.1813736385345,1053.0693087171642,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-520.573582607167,0.0,-1137.7295029894508,0.0,-741.0380287466396,0.0,-0.0,-639.2470703125,-0.0,543.0607501650555,53.3429511407192,1346.3671874999445,36.087890624904,1332.8457031255653,-34.2734374996855,423.7974707749237,-9.393747710751,118.9900649364742,120.9685662215393,25.090914389825798,428.1924801174603,690.8391382930914,103.9268241318417,800.6851788138946,420.5635696195616,1151.3081828795623,892.541804060735,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,69.32309260260521,108.20007078831586,0.0,0.0,54.06194492195803,-70.24409660448106,15.444746044871684,48.67445727092469,21.759831159248975,0.0,0.0,-71.81266580208285,-141.16110557067466,-1.859466273657759,-32.578924779058454,82.10978713990018,93.35893261520346,-23.12909915061837,23.62937773083552,-156.88516398927823,-71.16292157460498,-108.20873923252682,-80.41193246764723,-202.5093113849051,14.758077902263409,0.20304635446359956,0.0,-0.0,0.0,-1.3533513932159445e-08,-1.731898822467808e-08,2.1979612200366315e-11,-135.73859991442023,148.52795560599836,0.2012101416510223,-4.592552753185262e-09,5.361071256737771e-09,7.059222748334935e-12,0.0,-0.0,0.0,6.509978434254501,114.75961881300768,0.11494411654939667,-5.155717049666678,1.7311009614452746,0.005438577832020098,-91.44381077383949,603.3556357112024,0.6102458469119727,-142.96743000638756,-8.097497607393738,0.1431965624941223,0.0,-2516.110187348992,2.516110187348992,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-56.147943253333466,0.056147943253333464,26.75761401272843,61.612022044939145,0.06717150562642041,0.0,-0.0,0.0,0.0,-117.12984601502491,0.11712984601502491,0.0,-0.0,0.0,166.98364632178587,51.20478134544395,0.1746581454486277,87.80690651308355,90.52055845969103,0.12611115864685304,-6.98536733164106,124.48231951909239,0.12467815859087496,17.132898311458153,108.78201962264137,0.11012294945982648,-0.8305763465074465,341.79908482964663,0.0,0.0,109.61688553005884,95.21839888886122,69.95319952842509
89,2.9949206349206343,579.5467707511094,662.9388725648703,554.3638528096906,647.8190904469337,1488.8258033688694,676.5191696452911,1585.995469319807,1053.1313065523252,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-522.3188354092302,0.0,-1212.1322822914804,0.0,-744.5464217999735,0.0,-0.0,-639.2470703125,-0.0,538.0090152678873,53.113010129613,1346.3671874998956,36.0878906250044,1332.8457031252249,-34.273437500011,424.2793848118331,-7.6644329105155,114.3690889421209,125.6998557933143,21.752706724754297,448.8076537807658,684.2215468232773,104.1831486231412,801.1441799473996,424.2716433819687,1153.336808136136,894.9491590556778,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,69.29257241500528,119.58359236270314,0.0,0.0,57.15805477598688,-70.56865918408562,15.935713135510516,49.68401854681424,21.688904385352792,0.0,0.0,-71.81693819742065,-148.61027565338506,-1.7548653419465023,-29.02689547948206,81.60235440414806,93.81490375949528,-23.41002538376224,23.62937773068777,-156.75375542459054,-70.24151772383485,-107.06828393349656,-80.71327731723476,-196.65484084825178,7.617190071635858,0.196802306931699,0.0,-0.0,0.0,-1.0115493348610776e-08,-9.672981755204898e-09,1.399606307939185e-11,-137.3214564359721,140.5996429348248,0.19653356454075932,-1.4516689737080044e-09,2.983550906332545e-09,3.3179690806130486e-12,0.0,-0.0,0.0,0.9926809869854455,105.5401067060883,0.10554477504393302,-5.524515132004873,1.8423884977099267,0.005823629694635869,-99.20145419788064,612.6207267869161,0.6206005828259457,-150.12231062339478,-6.833152688533282,0.15027774327082452,0.0,-2211.0259886924164,2.211025988692416,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-51.863644589616925,0.051863644589616925,14.321030342118894,51.390015290017814,0.05334815443450837,0.0,-0.0,0.0,0.0,-104.25885016982745,0.10425885016982746,0.0,-0.0,0.0,168.63741459698625,78.9589508440624,0.1862071253211082,60.28461847364853,71.53932296292435,0.09355271217077012,-22.75524257992243,116.87009323720268,0.11906477127237748,13.640128023971123,110.19275803379763,0.11103376520502849,-0.9069678390546239,338.283895842645,0.0,0.0,92.00703811500922,95.56976910144178,70.06207285547416
90,3.028571428571428,579.8195947168915,665.9614238594221,553.3528963551962,651.3193245998189,1494.2230030588203,681.6313851836231,1585.8546028964654,1053.1781219701336,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-524.8670921159667,0.0,-1264.8783867653433,0.0,-746.8987122287308,0.0,-0.0,-639.2470703125,-0.0,533.0398219206035,52.864034911412105,1346.3671874999036,36.087890625044594,1332.8457031250236,-34.2734375001423,423.8985555402598,-6.5906616607155,109.91359309257099,130.3333946549349,18.363253104583798,470.1754723671211,678.2155718558896,104.1311597049542,801.141520355238,427.6884280340233,1151.7958911910437,894.2356714770231,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,69.26922605589067,130.26142584419998,0.0,0.0,59.06312652449295,-70.76216469495996,16.252749903201,50.53956329784851,21.423586311176074,0.0,0.0,-71.82006255795125,-155.76332365643546,-1.8189429586751171,-26.646572198190658,77.0893583099804,94.29021602344712,-23.640992858615412,23.629377730618433,-156.4719486715128,-69.4823083901506,-105.9315368679746,-80.89556474071446,-178.47944478557577,-1.5449537008401353,0.1784861313741354,0.0,-0.0,0.0,-5.978236773542884e-09,-3.90177277279865e-09,7.138847644479696e-12,-132.40388609511493,137.69478692551763,0.19102524283338018,2.3754583206130664e-10,1.1945338586207895e-09,1.2179241198536018e-12,0.0,-0.0,0.0,8.107504643524614,89.82109979092797,0.09018626058994028,-4.186124844583664,1.3912128877017622,0.004411248634269903,-100.72432927865145,634.9870617643304,0.642926091488541,-147.66942494286891,-7.3987918616305155,0.1478546623680475,0.0,-1567.4549914402614,1.5674549914402613,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-75.7264964737708,0.07572649647377079,-11.31709627788551,31.909239970471653,0.033856701901633535,0.0,-0.0,0.0,0.0,-69.90297028854518,0.06990297028854518,0.0,-0.0,0.0,160.3884813523074,151.9196126957171,0.22091634994295048,-45.79139978339945,-21.20269691285332,0.05046193268694169,-30.042573883558116,104.0163922791337,0.10826802902203252,-0.07903505008568373,101.53652503747092,0.10153655579752595,-0.6937833133115793,317.3129761010846,0.0,0.0,56.612981205604946,96.10915898212224,70.00111959927612
91,3.0622222222222217,580.9992000522908,667.8337709611912,552.3651381391595,653.9964058078851,1498.6702119729355,692.4026639161693,1585.7703369209687,1053.2060382744799,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-530.193498239157,0.0,-1284.025633137835,0.0,-746.9185315421761,0.0,-0.0,-639.2470703125,-0.0,528.4032306043855,52.4544306881731,1346.3671874999327,36.0878906250492,1332.8457031249338,-34.273437500158096,422.1115072004518,-6.698526355988601,105.8749642872323,134.9708487906204,15.4564390588475,492.9891224888027,673.2868350388521,103.5066202293274,800.0910776691773,430.5169067845484,1142.615056381565,886.4283921406608,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,69.25514040483003,139.5248134045522,0.0,0.0,59.03229139776014,-70.72263424904759,16.186051508401263,51.1058925279664,20.860781775111494,0.0,0.0,-71.82186998949803,-162.2982239332198,-2.2729966444177108,-26.13836731930348,66.60698807462795,94.82930410228208,-23.78989180195676,23.62937773060017,-155.89333014676538,-69.04347431396985,-104.78706757105962,-80.67028974401623,-146.46717899687,-18.55942781343775,0.14763836521738974,0.0,-0.0,0.0,-2.6657921153546638e-09,-4.695241836836764e-10,2.7068248117214598e-12,-120.01585600770647,137.81113705103124,0.18274494572644312,8.644028888897548e-10,1.3671257522278327e-10,8.751472347810961e-13,0.0,-0.0,0.0,35.05430949535626,55.64050349596813,0.06576222504965192,-2.5041304039050982,0.8295882895391884,0.0026379700168694996,-86.38173815159742,677.952810219783,0.6834338428633692,-137.78549666119397,-12.172200973611908,0.1383221080186168,0.0,-568.9983591825373,0.5689983591825374,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-158.2847102646154,0.1582847102646154,-53.105681796180235,-3.2054131142477904,0.05320233183113444,0.0,-0.0,0.0,0.0,-0.5889701637047207,0.0005889701637047206,0.0,-0.0,0.0,132.15762339115926,320.0898868634019,0.34629925367032616,-272.8266948099841,-232.00877273151994,0.35813750993902643,-29.353192269014908,79.55477174913698,0.08479723818874668,-31.215985481992238,84.05384966183094,0.0896631886148693,-0.4185830268020295,275.2799133500889,0.0,0.0,-0.9163268793240881,97.1023007466998,69.54887334508031
92,3.095873015873015,583.9990426786991,667.6032443906594,551.8082763511072,655.3114735622971,1501.1014651095843,713.1938996697289,1585.7321724385838,1053.2186205867772,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-541.2898054544484,0.0,-1262.6519395630737,0.0,-743.2162173940656,0.0,-0.0,-639.2470703125,-0.0,524.3060426440527,51.611237219443396,1346.3671874999627,36.087890625037794,1332.845703124915,-34.273437500122,418.46419709386777,-8.582902265247201,102.4795203475565,139.6546194844342,14.0091820439647,517.9473625147931,669.872214183907,101.8884147410336,797.2764280849036,432.52190438327557,1120.927644606326,866.5397082812988,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,69.24867819464836,146.56461533940995,0.0,0.0,56.48102392662024,-70.38614536516495,15.463382789012991,51.305535486536016,19.94519293278935,0.0,0.0,-71.82264610749667,-167.8684474677122,-3.424527996584307,-28.013190158281265,48.84734383067018,95.50577861126897,-23.81699387834735,23.629377730607914,-154.88036675389586,-69.11195647775,-103.57475857451284,-79.6049538673506,-101.47222351959759,-48.08818196344814,0.11229018385665272,0.0,-0.0,0.0,-5.608721034780926e-10,1.072667897901852e-09,1.2104519551180535e-12,-100.90234349036672,139.18752533503397,0.17191407775612408,8.907968702299117e-10,-3.387914948582743e-10,9.530470822575924e-13,0.0,-0.0,0.0,89.14626672817187,-6.85055374693886,0.0894090988558215,-1.1341332029513171,0.3739083371395243,0.0011941798719703233,-43.00810940453654,741.6835479421759,0.7429294601526086,-121.7560573117801,-25.05716440093005,0.1243076786844832,0.0,635.1616486839505,0.6351616486839505,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-329.7487521525319,0.3297487521525319,-108.38704562018717,-55.99796334117604,0.1219980473476204,0.0,-0.0,0.0,0.0,110.02159968442061,0.1100215996844206,0.0,-0.0,0.0,72.24950358909328,617.8527606010697,0.6220627175383789,-644.4844065283304,-591.0316429904826,0.8744590060570041,-16.548251248726135,39.079843645263786,0.04243911873176952,-83.6428885892662,59.58247581123314,0.10269471376537637,-0.19203737804009768,209.20166127171896,0.0,0.0,-75.81596730274323,98.93030660785327,68.39811811091236
93,3.129523809523809,589.8008606824363,664.288944315353,552.369208792159,654.8016609210852,1500.205105653678,747.8972870690857,1585.723336308616,1053.221478029384,1157.537109375,193.541015625,1147.4882812499998,213.638671875,0.0,-561.5733936426678,0.0,-1209.9102135538733,0.0,-734.8590779209367,0.0,-0.0,-639.2470703125,-0.0,520.8869451237656,49.9186910471921,1346.3671874999852,36.0878906250229,1332.84570312493,-34.273437500074095,413.02080231232407,-12.5472392253021,99.7994887838453,144.3804915109877,15.436194915460701,545.2522907190453,668.1126351522136,98.85270273124081,792.1588227421167,433.6484866581421,1083.1190361313595,830.384086294433,0.0,-0.0,0.0,-0.0,20,1,baseline,person0,69.24710659366555,150.75059633480382,0.0,0.0,51.61918650714395,-69.79856974249607,13.856521288085832,51.21642351012655,18.77345410887929,0.0,0.0,-71.82278708460741,-172.1715740513092,-5.558371633218442,-31.97548010380466,25.419437562568188,96.40534038915008,-23.69164096374234,23.629377730624302,-153.39322935334587,-69.80921104816325,-102.17687551300996,-77.20093425221275,-52.289376885228705,-90.21219651742625,0.104270893999928,0.0,-0.0,0.0,4.42099187447426e-10,1.423625368534062e-09,1.4906914105459314e-12,-79.64244741217134,140.43864984569157,0.1614494775472539,6.664480288386572e-10,-4.4271779638508565e-10,8.000950083452576e-13,0.0,-0.0,0.0,172.41251614879297,-98.49099280391243,0.19856120312955933,-0.26258310753775743,0.08491456802423213,0.000275971687364714,42.40651457747485,811.4200362584235,0.8125274073655798,-101.60525649909711,-50.297362665957685,0.11337306928630887,0.0,1567.3248766884808,1.5673248766884809,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-602.7670074800959,0.6027670074800959,-161.76126001757007,-117.8081266431391,0.20011361759170168,0.0,-0.0,0.0,0.0,248.34895604109045,0.24834895604109045,0.0,-0.0,0.0,-26.637097038720377,1031.2799085657746,1.0316238581721937,-1123.5577046805975,-1074.435936402126,1.554604289579649,16.66921876710573,-15.150092639789472,0.02252527827352712,-152.07978141300572,33.478624205938104,0.15572115525306773,-0.04670323675343265,124.39471825934405,0.0,0.0,-144.47913086179318,101.96371202236853,66.26441545138897
