Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
83,2.793269230769231,949.080442909676,1083.6653416731804,876.8162366173932,1089.9821801880253,1167.555535141101,1063.6340578035865,1152.2421662012734,1067.200615167618,0.0,-0.0,999.3143350758796,1099.8392248677685,1041.0544917435307,1072.6433940841605,1161.098837852478,1063.8793634176252,0.0,-0.0,988.6620527193808,889.3226204759331,1047.5366786521204,772.8968555937412,1054.6338384679782,845.5891079681735,890.1547134546936,922.3182266989644,794.107020133851,1053.767809418005,821.8880184329147,1084.613227104304,1037.4487264613526,970.9270145347856,1038.1290829517811,1075.9357942279225,1039.51335244209,1077.1760418383908,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,146.7578545608754,-22.568829830396172,11.899856814867842,35.55589881265974,20.166129505880992,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,39.23999460287998,-4.615167035911026,78.46169747010808,-17.545282170275897,63.166613932484424,-125.14161484477664,-89.58584613709365,-89.58559484206602,-44.281221050782214,-91.3963163929358,7.426192942956918,0.09169751900582505,0.0,-0.0,0.0,-203.8824339658659,-133.20952814357827,0.24354224534581356,473.83534157172267,467.58966312551826,0.6657026543316669,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-8.878853875120967,1.7171240084431916,0.009043371107950986,83.13866915875907,-71.68538229815601,0.10977628316135675,0.0,-0.0,0.0,-97.86753333335818,39.49188048662819,0.10553512545653271,0.0,-0.0,0.0,0.0,-0.0,0.0,-68.27463016188295,-82.66497814187065,0.10721438212729602,-102.8067712718776,-110.28087720343768,0.15076837896624032,2032.908190096395,-28.134874918773956,2.0331028701341443,0.0,-0.0,0.0,54.552888263588514,-190.99366562135438,0.19863181498788482,44.32804211135771,-79.10188063224639,0.09067570146949214,4.4345887870476295,0.13057470039003363,0.004436510730584398,-15.260142442244227,34.74939592305926,0.037952502741915604,18.253379753694226,288.44433503081683,0.2890213145838948,0.0,0.0,0.0,0.0,-3.5197648708208904,75.2494876030204,43.01777994795429
84,2.8269230769230766,948.395160565864,1079.104916306289,878.158361655239,1088.5952931063596,1167.7668874421686,1063.6477880237949,1152.2421662012734,1067.200615167618,0.0,-0.0,1000.3145610705752,1098.3867413742867,1041.1289401772456,1072.8559749667297,1161.098837852478,1063.8793634176252,0.0,-0.0,984.9423396338984,890.4556180594698,1044.070242489834,773.0678338386896,1053.576899909357,846.5802186473942,892.8417493700416,930.971608645068,811.7325021116042,1066.0395975356942,893.6605502833949,1081.7430755603905,1029.4430723353848,965.2050820839988,1034.439336576464,1072.790502492209,1036.5394332020849,1073.856461307939,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,146.6263334131755,-14.977617954993466,13.356146791567276,61.13453655625566,55.048870750464445,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,39.12908479023874,-4.617393652590435,78.81230075964214,-13.0273095793553,63.25546353837996,-120.10751929352408,-87.65283835405681,-58.97356008934697,-28.896979115274057,-103.00267453650697,5.0804964213234385,0.10312789344091472,0.0,-0.0,0.0,-237.88229402875555,-170.02313568052324,0.2923967381470267,523.7286073389562,364.6474183541987,0.6381687816382,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,2.2121820303873334,6.316689082058007,0.006692855167636564,39.88028683884731,-41.210358998062965,0.057347458244441554,0.0,-0.0,0.0,-110.52861739719116,33.66621391080478,0.11554215344549681,0.0,-0.0,0.0,0.0,-0.0,0.0,-88.36788598872441,-98.63896433342539,0.13243310975313902,-109.6381780094253,-93.46009728977471,0.14406706723828516,2132.6695178428604,-85.2845030191469,2.1343740812686334,0.0,-0.0,0.0,-20.362675358983346,-135.50978233048824,0.13703116307990548,29.721000985241727,-43.159509520599656,0.05240306442970174,6.28018266028826,0.40798368619071224,0.006293420765750776,-31.40617431330974,29.450145896842216,0.043054138922329975,79.84335291319923,257.1290635413684,0.26924025761776926,0.0,0.0,0.0,0.0,-3.9080569602252067,75.60009089255446,43.01777994795429
85,2.860576923076923,945.8034453389604,1076.582592547562,878.3847656447653,1087.9864951597315,1167.9905559204835,1063.6751588536927,1152.2421662012734,1067.200615167618,0.0,-0.0,1001.1339212865769,1097.8614210891942,1041.6994034265533,1073.097252398286,1161.098837852478,1063.8793634176252,0.0,-0.0,981.0237015219764,891.1798476970105,1040.450611459785,773.1181121852495,1052.043745416952,847.3306284435794,898.1973794416531,937.2792778805795,829.4309999402975,1074.4888706119896,954.92747379625,1078.7508968204895,1020.6206951990937,958.4672526063191,1031.0974624557234,1069.9987416326028,1033.6050501293464,1070.2777582633305,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,146.6253920731136,-6.565202932349582,15.411768049029682,85.39026114879617,77.01851146005008,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,39.08828992489301,-4.65411970916495,78.84991222356516,-8.721164031523372,63.27009207192043,-116.22598126313636,-85.39197023671642,-30.83757583877422,-5.761218283605317,-107.55475060716758,1.4939851549229342,0.10756512617857678,0.0,-0.0,0.0,-262.1506349069375,-200.2097901939089,0.3298589326842604,525.8982211954586,251.06411426705904,0.582753917643846,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,16.950907979430596,7.1693865376737955,0.01840471093643424,6.727432831639675,-18.089996128376228,0.01930042259715808,0.0,-0.0,0.0,-116.43953246854078,21.519966372638102,0.118411459218151,0.0,-0.0,0.0,0.0,-0.0,0.0,-87.19309701851913,-106.33860475408412,0.13751558103984513,-99.30140244486013,-82.95517982829814,0.12939215736613002,1820.502870096261,-88.91045398562902,1.8226726993227977,0.0,-0.0,0.0,-77.01096674227821,-74.94904883074712,0.10746184866832506,24.34670356119023,-15.6095170427502,0.02892090933225271,6.646149069931673,0.8133046598166898,0.006695727139708814,-45.556590631465625,22.297891086646953,0.05072079353554034,159.1387221278856,187.42788585519543,0.24587465358723853,0.0,0.0,0.0,0.0,-0.027971247553588305,75.63770235647748,43.01777994795429
86,2.894230769230769,942.0299205838847,1075.7187084217203,877.92085409425,1087.8789968186552,1168.0978625450555,1063.7176835778603,1152.2421662012734,1067.200615167618,0.0,-0.0,1002.0085938882763,1097.919112237228,1043.4906549408086,1073.181715538822,1161.098837852478,1063.8793634176252,0.0,-0.0,977.0962362921788,891.3378612055212,1036.7050050963348,772.9269200224959,1050.0789952165205,847.7629387627575,905.7689282799189,940.5159808172716,846.2831097144137,1079.5774766602997,997.9185974410489,1076.7280395089406,1011.3447272578562,951.2129486710552,1028.520382257011,1067.2575116142507,1031.907665484152,1066.6469613679205,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,146.7955707105867,2.267502854499736,18.015988398935463,102.90032739352225,86.13357508249783,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,39.180258751112525,-4.692356606239053,78.70039991348423,-5.0706877401559645,63.268829834562915,-113.4462945225642,-82.78246168797908,-10.549685997600095,17.897290357989075,-111.2980176568064,-5.681138550394172,0.11144291843613736,0.0,-0.0,0.0,-275.62876168248573,-215.55645979069925,0.34990827601547214,500.7484047165948,151.20429400693075,0.5230790603267816,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,53.225759280722116,2.509761890209453,0.053284898008299914,-13.784800358168384,-3.1942364205517753,0.014150048311752813,0.0,-0.0,0.0,-116.701823971128,4.695258538601708,0.11679623782867518,0.0,-0.0,0.0,0.0,-0.0,0.0,-50.43657231434838,-107.88653632075112,0.11909388122867288,-76.57609733316791,-81.45369197389512,0.111797149422322,1277.4505311597334,-60.10776011459367,1.2788638717182834,0.0,-0.0,0.0,-112.12759272224729,-25.669699739289772,0.11502839012344498,25.99027159335616,1.714251255864134,0.026046744035764773,3.1885397015690136,1.2635918038422909,0.0034297885758774152,-58.38114881281883,12.84579234128936,0.05977769582026415,224.98316547989825,96.17631583313948,0.2446779689236264,0.0,0.0,0.0,0.0,5.056736656343528,75.48819004639655,43.01777994795429
87,2.9278846153846154,937.5908933266176,1076.026214489479,877.1999054155481,1088.0985096795862,1167.8531463956829,1063.7691233559676,1152.2421662012734,1067.200615167618,0.0,-0.0,1002.9348853728126,1098.2769428053555,1047.6649614797948,1072.838245248947,1161.098837852478,1063.8793634176252,0.0,-0.0,973.3288943965892,890.9321119964102,1032.629854298439,772.3515402708086,1047.7132903856482,847.7149169914305,914.1387000892396,940.844761292937,863.251607687819,1082.0392479426432,1025.0535694894859,1076.1328097020216,1002.0016557798834,944.2221746189116,1026.9628795366896,1064.3649929971386,1033.166679371469,1063.0914898596861,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,147.0708934368823,11.265571943940484,21.196448327142484,111.63225641996272,86.7055053123814,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,39.38036392490537,-4.6802743001166505,78.44501348461108,-2.2758737061974887,63.42805440420544,-110.82670852192511,-79.77425591284083,0.7997550218021152,37.9775560463079,-121.09019513747414,-17.09699833584816,0.12229122090537636,0.0,-0.0,0.0,-277.6226953454752,-207.72585754941085,0.3467338934478784,504.2067969240408,73.14977524678088,0.5094854106675238,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,124.03653715845017,-10.205974327708407,0.12445571285496473,-21.422475024287415,6.5226678676581535,0.02239347298384059,0.0,-0.0,0.0,-111.94387346894725,-12.056547927868536,0.11259125701034099,0.0,-0.0,0.0,0.0,-0.0,0.0,37.410698365989944,-105.64829624467991,0.11207641523369102,-46.280080832407236,-85.94912462275745,0.097617098426825,806.29631229641,-17.686828548455374,0.8064902771434337,0.0,-0.0,0.0,-131.902524215939,9.137323156256853,0.13221863170142945,27.52408982622045,10.632679738640523,0.02950642979396777,-7.271565581357341,1.5284962637593889,0.007430475545502261,-70.2952292602114,-1.4269326337136088,0.07030971052057346,248.7017909055267,9.769476991201154,0.24889359871298003,0.0,0.0,0.0,0.0,8.181018152783484,75.2328036175234,43.01777994795429
88,2.9615384615384612,932.7635767158264,1077.1946242660824,876.7066809133271,1088.6075744412751,1166.915619690786,1063.808537537857,1152.2421662012734,1067.200615167618,0.0,-0.0,1003.5152953372486,1098.7280901377435,1055.4036793497776,1071.7191256707383,1161.098837852478,1063.8793634176252,0.0,-0.0,969.8869623610083,890.0980168719118,1027.9750606508144,771.2891549542674,1044.9926398077553,847.0179304096658,921.6564020218426,939.1565349584075,883.6419382603145,1082.247812499796,1045.038026499385,1076.7588352740124,992.939636944156,938.1645285397507,1026.5940160371408,1061.0427090421056,1039.4184987840542,1059.7672334403424,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,147.25467277783935,20.374560179302826,25.08058723321433,111.53080393131503,83.28861769971611,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,39.56265369646739,-4.545028165134324,78.1231237747513,-0.1256437460708962,63.95982317717223,-106.57945878415134,-76.22273399072816,4.9443157775820445,50.47905566701692,-138.31386838656292,-31.568020834371797,0.14187059641608188,0.0,-0.0,0.0,-269.27141683304654,-179.99862635221226,0.32389288570754315,605.8841084398726,6.197346841111553,0.6059158027051682,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,229.95047385092025,-33.25383889534636,0.23234250197830875,-14.655813780281331,15.126495775901665,0.02106190285849441,0.0,-0.0,0.0,-102.2745519144068,-24.784540842238147,0.10523477293201741,0.0,-0.0,0.0,0.0,-0.0,0.0,185.76834825968075,-98.77790503193293,0.21039713338738147,-10.960515415167404,-98.71929466384138,0.09932588805086247,593.8238654370126,18.601902710589446,0.5941151520934385,0.0,-0.0,0.0,-143.44026500636753,34.71846193335775,0.14758211688451606,17.24646751466928,13.405520733816378,0.021843732004383398,-27.85793637408245,1.171164261855052,0.027882543728122662,-80.84218860024178,-20.710458429578296,0.08345287619992707,223.3831431402068,-50.16443965459061,0.2289464995256691,0.0,0.0,0.0,0.0,5.460871845580827,74.91091390766363,43.01777994795429
89,2.9951923076923075,927.6937670910858,1079.1518036533453,877.061827052184,1089.4701499345124,1164.912578337553,1063.7930581187368,1152.2421662012734,1067.200615167618,0.0,-0.0,1002.8302042422157,1099.096910489995,1067.0668816902614,1069.4912824051942,1161.098837852478,1063.8793634176252,0.0,-0.0,966.9018949201312,888.9888832592426,1022.6628153230499,769.7339999010168,1041.9709988028485,845.6385426605784,927.2392292228444,936.5334232749495,911.8847957142983,1079.6828259654849,1067.482633323131,1077.1712918258027,984.3269458859476,933.2611675673301,1027.468976584362,1056.7566567997567,1052.0806912197195,1056.7500071935701,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,146.98829691599852,29.74816188696756,29.806641159924464,103.14905951020732,78.02410300748123,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,39.47566721108672,-4.201313471979507,77.75732774961955,1.9533134088646544,64.98049030027612,-98.65216840944188,-71.9447559371674,4.4914589322637175,51.65384455331176,-157.84957545357415,-46.21032158230178,0.16447456426941323,0.0,-0.0,0.0,-255.91996287247704,-145.69986889478346,0.29448850434712576,839.2163357755162,-76.21674273381657,0.8426701905878936,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,346.56372668866345,-66.19877131902925,0.35282955372315933,10.552913840319247,25.63081465619117,0.02771827286216126,0.0,-0.0,0.0,-88.69914681463086,-32.957113062169746,0.09462404528995831,0.0,-0.0,0.0,0.0,-0.0,0.0,376.2480038026265,-89.65472276123239,0.38678227684170674,25.998827688863173,-127.35698091550987,0.12998361292527894,666.9254599055948,12.255851824623944,0.6670380611136342,0.0,-0.0,0.0,-150.64577170657986,58.15618750723756,0.1614815490340861,-20.356992538120306,10.959233324047768,0.023119514273617536,-59.518943067495776,-0.45995988243114444,0.05952072031624995,-89.78590414580393,-40.987521687168716,0.09869896411480526,165.8897225440525,-77.94389002275082,0.183288433998497,0.0,0.0,0.0,0.0,-7.915168466127438,74.54511788253187,43.01777994795429
90,3.0288461538461537,922.5835900025025,1081.9529093638162,879.0541326927937,1090.7561922986674,1161.6376139088104,1063.6547186792077,1152.2421662012734,1067.200615167618,0.0,-0.0,999.4166038550457,1099.1748614250223,1080.7967736822259,1066.06302634131,1161.098837852478,1063.8793634176252,0.0,-0.0,964.4213285133117,887.6800998037437,1016.9137838495734,767.8048254865283,1038.70308224532,843.6854866164595,930.796324961005,933.6791351810472,950.2373341125676,1072.5380970294932,1098.3776452262628,1074.0974111074445,975.9419463629217,929.2462109670669,1029.2745357400424,1050.849167693512,1069.8490830570695,1053.6087405354242,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,145.7504407373059,39.71794879951113,35.30958467210084,87.84682439851757,71.40916221815037,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,38.73245946565026,-3.5827403142605467,77.39176140136938,4.650467993884467,66.41539263044976,-85.88628438402468,-66.90785838941831,1.9625247696096584,41.94793173309699,-170.82836378330109,-57.32403974480028,0.1801898315819827,0.0,-0.0,0.0,-249.15427154133877,-119.30156755067718,0.2762439411957192,1139.6182838342825,-212.30051695518512,1.1592244572768617,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,407.9739334755121,-101.86818018398387,0.4204995321394284,59.1999390352596,38.21383024918277,0.07046225659239,0.0,-0.0,0.0,-73.70825894549633,-38.889565534824236,0.08333850097202208,0.0,-0.0,0.0,0.0,-0.0,0.0,527.9750717383956,-93.3404949849049,0.5361624048562068,53.65090062592752,-175.53681915697894,0.18355270092734424,918.0232108359108,-91.33816991693342,0.9225558394575636,0.0,-0.0,0.0,-151.8452620607572,83.23285539684859,0.17316088423143586,-101.43269721876808,2.3162563550960495,0.10145914009381711,-97.31322873977452,-4.110657631715891,0.09740001023575337,-97.10380628084506,-58.03366531096424,0.11312407128305142,105.6965590767701,-84.81313193310035,0.1355176370402415,0.0,0.0,0.0,0.0,-36.78201216686643,74.1795515342817,43.01777994795429
91,3.0625,917.917046088677,1085.518991852572,883.5083369690551,1092.383358665608,1157.3478778805525,1063.3333548902558,1152.2421662012734,1067.200615167618,0.0,-0.0,991.5179339309506,1098.6738448167205,1091.901021442769,1061.890628251144,1161.098837852478,1063.8793634176252,0.0,-0.0,962.3714001500426,886.1631457374554,1011.2493363661614,765.7592714686922,1035.296299345162,841.3228999797279,933.0689564171564,930.5857995635296,995.3353622089238,1057.987250904575,1137.0801828226422,1062.6808729894187,967.0505294612254,925.4784077682816,1030.7212116277299,1043.1614159847616,1086.8890656980716,1049.4308560139575,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,142.9500165402264,50.700755032277634,40.97651309036157,68.50636364375117,64.24445170411133,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,36.860064233507885,-2.708306976757844,77.13625679270787,8.43711728929521,67.97525796466905,-69.07647794489372,-61.54610330997188,-0.5514620270590898,26.803887010711993,-168.31501093567016,-60.782176529987574,0.1789536696745762,0.0,-0.0,0.0,-264.20210222183414,-111.95758076390347,0.2869446823151502,1340.0556920060092,-432.367999140425,1.40808073076738,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,329.9547905989902,-123.97982896492582,0.35247859768983947,132.35349849462463,48.350086331945874,0.1409084078828273,0.0,-0.0,0.0,-60.912157079993094,-45.07520654114025,0.07577641536034946,0.0,-0.0,0.0,0.0,-0.0,0.0,506.33091276120524,-124.14285435215041,0.5213275760060027,42.98694066271213,-228.4360507743022,0.23244549116061408,1150.0182600066994,-339.23427550704434,1.1990087122400845,0.0,-0.0,0.0,-138.66301915367438,105.96359395160673,0.17451566154346507,-234.703334887395,-14.887350646685864,0.23517501699062776,-127.46644198252622,-9.549095443147767,0.12782362479396,-101.23012046183908,-70.20257434859295,0.1231906600919411,67.52962041135625,-91.91625834909316,0.11405633775375704,0.0,0.0,0.0,0.0,-83.2126047132194,73.92404692562019,43.01777994795429
92,3.096153846153846,914.489681135423,1089.3014134616587,890.8610306688488,1093.8974564940113,1152.8569039700344,1062.8570848999614,1152.2421662012734,1067.200615167618,0.0,-0.0,977.8410162855872,1097.237864193436,1095.8589135113268,1057.9443898630493,1161.098837852478,1063.8793634176252,0.0,-0.0,960.5980490551894,884.4225031808794,1006.3592672876505,764.0092049388788,1031.9411245988458,838.7334263941797,934.9076994759123,926.620629673375,1038.997186206415,1033.5414623328295,1177.0463331737599,1037.9888261177518,956.8592611773656,921.2820503374643,1029.2885365263592,1034.9271642007789,1094.5862101348341,1043.887328117411,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,138.19661090522027,63.05336545312579,45.39106715336444,49.150256773369776,58.44026067979873,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,33.472276459025785,-1.7898187868784456,77.15737482158664,13.084571455562523,69.23437201833933,-50.550305420078296,-57.048456111842775,-1.353213162172897,12.247079425073958,-145.30490976147036,-52.00197688588306,0.15432991414767575,0.0,-0.0,0.0,-302.82625757754977,-124.69176365857442,0.32749317275740314,1297.379913068326,-726.3891461318739,1.4868879683592071,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,117.60593575143594,-117.25965496053313,0.16607523236603994,218.48004136530204,44.990335472558435,0.2230642480562886,0.0,-0.0,0.0,-52.69386110421035,-51.72195025254188,0.07383632666916895,0.0,-0.0,0.0,0.0,-0.0,0.0,228.71514897808487,-164.7219717830992,0.2818580269571539,-42.570917297872185,-244.6749101526291,0.24835074925954903,1187.5656104332245,-733.7065356152533,1.3959360155423222,0.0,-0.0,0.0,-101.84170146812046,112.39195638429182,0.1516696542417445,-406.39983860508755,-42.66913852045199,0.40863367971854536,-133.446081912533,-14.152022568744007,0.1341943982459503,-99.69662103339311,-76.9443579705784,0.12593589825375653,54.636936603035274,-117.8221910217381,0.12987402949984667,0.0,0.0,0.0,0.0,-141.24405315446893,73.94516495449896,43.01777994795429
93,3.129807692307692,912.9857210365602,1092.32178890168,900.6134786305222,1094.5382386693168,1149.1130937107362,1062.3578435844252,1152.2421662012734,1067.200615167618,0.0,-0.0,958.6305899203852,1094.692138655189,1092.9164551773904,1055.0274657159198,1161.098837852478,1063.8793634176252,0.0,-0.0,958.978689665366,882.5017850908389,1002.8917855900228,763.0728778112309,1028.8536105713413,836.1571658496416,936.5604851973562,920.995576762784,1073.2417634641529,998.8693524984548,1209.3307801491248,997.348859964388,945.4910652658872,916.441999945658,1022.7261839024952,1028.7182494539347,1087.4203742548962,1038.2323303389903,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,131.68334655082472,76.95509130445599,46.8079837966869,33.2660076420418,55.7555185007607,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,28.56169385960464,-1.2411166042496478,77.56630604847261,17.447029844418662,69.78170337333067,-32.48278625786163,-55.03081814389621,0.8677157955355357,0.83077651964793,-103.0337418723648,-27.82229179296629,0.10672409233548937,0.0,-0.0,0.0,-337.7978213696434,-143.81864021367068,0.36713916897409177,1017.553152801348,-1030.2569779357002,1.4480482931729746,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-87.43304763696585,-86.67431751470872,0.12311366754235081,289.787025146866,19.04038463764575,0.2904118733637105,0.0,-0.0,0.0,-48.11810758332322,-57.072766104062595,0.0746502036713183,0.0,-0.0,0.0,0.0,-0.0,0.0,-212.92769471815106,-168.0342197016402,0.2712447274487105,-194.99562082338218,-184.49346676337183,0.2684420448042065,959.3092815536977,-1207.5875656999506,1.5422522577413216,0.0,-0.0,0.0,-44.68910008049383,89.74829878920457,0.10025902852890971,-570.8240977088572,-75.64441599362661,0.5758144042972073,-111.24464770486566,-14.834599090219877,0.11222939442564601,-91.74327396013709,-76.55174189484552,0.11948639045539795,49.11134715147558,-167.14442934327525,0.1742101738691569,0.0,0.0,0.0,0.0,-193.53699795918132,74.35409618138493,43.01777994795429
94,3.1634615384615383,913.5631245395101,1093.9596914711576,911.2303844113185,1093.974424833731,1146.6196450543923,1061.9648649400876,1152.2421662012734,1067.200615167618,0.0,-0.0,936.6053099440754,1091.545307133815,1087.556021553594,1053.1664722699727,1161.098837852478,1063.8793634176252,0.0,-0.0,957.490290132705,880.5242831758028,1001.2935161170631,763.3831616180491,1026.203229903748,833.9172589389974,937.5682828156952,913.3525954826764,1093.5399640072771,956.4195420603004,1225.9171253413595,942.2495599734938,934.5109291176448,911.5286819507932,1011.8146982763296,1026.7904468406007,1068.0555075974366,1034.8718685186411,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,6,2,trajectory,person0,0.0,0.0,0.0,0.0,124.30564650312748,92.3218305184228,44.4597107973144,22.444069034222817,55.596042884094,0.0,0.0,-39.8055700808666,-66.03751026218045,3.2122098670876853,22.69383800824161,-1.3418637873337644,78.343178904026,20.23543155566936,69.35391020589023,-15.87223342870839,-56.31855068614309,6.692328993609253,-8.589356767339707,-47.491435767945596,9.219861688315206,0.0483781182028876,0.0,-0.0,0.0,-326.26690269063175,-145.99573470455448,0.3574420880971641,603.1465304242618,-1261.3657958765818,1.3981521405663218,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-159.2814562499514,-55.298090965283144,0.16860741730276846,315.47377177222944,-16.753325400260163,0.3159183036611898,0.0,-0.0,0.0,-44.22672897049815,-58.7600569039295,0.07354418972823709,0.0,-0.0,0.0,0.0,-0.0,0.0,-575.4131806787952,-99.85372266180822,0.584012923168922,-324.2270014632059,-57.28327765335382,0.329248420461713,492.8513999978256,-1637.2363425865667,1.7098085693919232,0.0,-0.0,0.0,17.157132659085402,48.669104921616686,0.05160473791186996,-654.4654621532025,-93.50585092082267,0.6611114772168397,-74.0910457884986,-11.677079717457584,0.0750055815040538,-78.75416840848538,-66.55723391628581,0.103111999438956,29.945986373499025,-227.10572946605197,0.22907154877066113,0.0,0.0,0.0,0.0,-219.22308713157466,75.13096903693832,43.01777994795429
