Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,Nose_vel_X,Nose_vel_Y,Nose_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
75,2.525252525252525,894.8230537867389,1012.6721554530332,842.3939318517022,1020.5098489265533,824.3212011828701,1074.5385188303205,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1014.0165238047101,-0.0,-1078.9969871426638,-0.0,0.0,-0.0,868.8804505187491,702.6910311012048,847.921767079179,573.8589892046731,866.2735374419478,647.8674894567047,792.3117736691166,729.2184767367332,720.5745445794328,729.4331441527441,876.1607117178017,758.2419365827802,957.7581430590676,709.507681108092,1090.2382162591448,722.7058333547124,1232.2869758856111,716.0177879476819,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,3.128194380890636,-101.96312934572852,79.07059945201314,38.42730648620577,11.441793805352171,0.0,0.0,61.69924423399365,0.0,-108.67035795214365,-82.1004177093515,3.5625010693674755,94.7744373971852,6.861405148260948,99.2665021767201,-55.81517774739232,-6.159758447049709,-10.11668100799904,3.1783098383957977,60.00545907544985,196.06024411797569,0.20503725135315218,0.0,-0.0,0.0,-78.46194203132411,82.76498350900769,0.11404524910128076,-1.252320322212161,-0.0,0.0012523203222121612,-20.922819639069946,-0.0,0.020922819639069945,8.649360621394035,110.81935948846834,0.11115638477655389,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-195.55059528359973,4.164852922492926,0.19559494194798652,0.0,-0.0,0.0,39.73716575508331,51.081015278401146,0.06471717286871559,0.0,-0.0,0.0,32.3247088340743,864.4446177305672,0.8650487754598315,-116.77447563873788,-11.257877885624778,0.11731588969610991,3.192703749290464,83.50050190856919,0.0835615173163682,-606.5909324044488,1128.5035351594947,1.28119974560674,0.0,-0.0,0.0,-462.21603848613375,469.5625249808129,0.6588874191393941,0.0,-0.0,0.0,23.31702801878572,1663.937167180648,1.6641005318552087,-126.84053783004187,5.999897938103992,0.12698236417818792,0.0,0.0,0.0,0.0,48.64353049084565,203.44479534932884,170.36960218613729
76,2.558922558922559,891.377086807246,1011.3958783453436,839.27841826129,1017.7484146157409,818.4558886377449,1074.6987441439387,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1012.8372333455416,-0.0,-1078.7580128774744,-0.0,0.0,-0.0,872.5231658091892,702.856830206433,851.4824611885347,575.8148387077237,866.1838557336865,649.0055191224062,794.4478341678821,731.3645342764395,705.0472123847394,741.5977701208642,848.7333384040504,790.0546128544233,962.154491746364,715.6642731027855,1090.869275400907,751.148192716889,1225.496949561688,773.4302213282833,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,4.506239963409724,-91.6878523665228,70.7045184647749,89.22619387483432,6.825174835807329,0.0,0.0,61.69924423399365,0.0,-110.30156822865132,-82.01257275413016,2.7140281570269704,93.48059148870637,5.434848508757154,99.39922569049877,-118.27920285438044,-15.830004371841008,-21.984879996019792,-12.27428814013378,130.5715560127039,182.85078224239442,0.2246849790400645,0.0,-0.0,0.0,-2.663546735360339,33.7994810713355,0.0339042681959516,7.097535676124375,-0.0,0.007097535676124375,35.02492663730545,-0.0,0.03502492663730545,105.75261504786309,58.08873024060301,0.12065618993829974,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-174.1997825902191,4.758691814458905,0.17426476810378108,0.0,-0.0,0.0,108.1886441260718,4.924233425276981,0.10830065001035045,0.0,-0.0,0.0,18.742456510337373,844.7380730566415,0.8449459697208394,-92.5307536352415,-82.01459903112926,0.1236460060921608,63.44099681333429,63.7379089292741,0.0899293117473159,-814.592987418413,944.8364852677976,1.2475086047977626,0.0,-0.0,0.0,-461.16176618239234,361.289391253162,0.5858329103255842,0.0,-0.0,0.0,-201.6637818205161,1705.1492714038588,1.7170329987123902,-102.34521929094052,-37.90543009837856,0.10913920259308187,0.0,0.0,0.0,0.0,40.92795380081684,203.78215971735767,172.00081246264497
77,2.592592592592593,889.1388295737378,1008.1768235786908,837.2934944724171,1012.3754316234108,813.572826519796,1075.0994694413725,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1009.3917617106296,-0.0,-1078.3795949830942,-0.0,0.0,-0.0,877.9210979772977,701.3908519814465,857.8168129808882,575.9987880455184,868.8452368162317,648.4006112029233,798.2245731288884,731.6896894807139,691.9984571417046,748.4348902962445,815.3676417989096,813.1585826097971,968.2320340145089,720.6072101881088,1091.3766765304638,776.6075611256798,1209.3036255122006,827.4484724135731,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,5.568901247096273,-84.70314624010219,63.06849594058336,120.3863846936205,-2.716057382471524,0.0,0.0,61.69924423399365,0.0,-111.06859021927016,-82.35779452024873,1.667790950535173,92.07136441872753,3.818376321868365,99.07171423676908,-159.51508376788703,-24.89037228262156,-37.17244849736233,-31.562814344738907,180.50300536390205,146.80523143410096,0.23266523359071248,0.0,-0.0,0.0,79.04301815159157,-17.96576520864416,0.0810590367451092,11.239011463091792,-0.0,0.011239011463091792,102.33050755688289,-0.0,0.10233050755688289,188.13024823289703,5.463295332504087,0.188209558460939,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-145.02694490307914,11.901541333785044,0.1455144715622489,0.0,-0.0,0.0,160.318585392819,-43.53955328209533,0.16612567990036645,0.0,-0.0,0.0,15.069813547834269,756.143241741079,0.7562933963159234,-58.95223652952208,-159.57759487220252,0.17011870848624944,112.1691471418847,9.65710956695108,0.11258409006483056,-990.9611891726659,686.1879017345905,1.2053455583082489,0.0,-0.0,0.0,-387.54803071812876,203.0624692087917,0.43752467646370663,0.0,-0.0,0.0,-480.9417242697741,1604.3420572330824,1.6748786161243037,-66.47623983519024,-95.60592656958823,0.11644562532725405,0.0,0.0,0.0,0.0,31.561040125490006,203.13995463799768,172.76783445326382
78,2.6262626262626263,888.1986729545421,1003.5335291009653,836.3519275096296,1005.2097967503865,809.6384798841149,1075.6489308676635,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1004.367316116721,-0.0,-1077.8308738975134,-0.0,0.0,-0.0,884.5931643195328,698.8547985346065,866.319084633232,575.013540948668,874.1301565130715,646.6534001890072,803.4368705719976,729.9958914656734,683.3906515462021,749.2057512390863,777.3097732177014,825.254669835086,975.205452674735,724.2211895911478,1092.207014615092,797.2276838773524,1182.5611554450686,872.3801909237097,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,6.536285212208653,-81.06030623287832,56.750641519448614,129.41504375791638,-17.945318667619734,0.0,0.0,61.69924423399365,0.0,-111.19902555699063,-82.80845800562263,0.49742155784998,90.6532855572847,1.990294649778117,98.33419406330708,-173.27966193910612,-32.64316817443917,-55.570417621714576,-53.622903256771465,207.11053420871596,107.33518827025891,0.23327154996105212,0.0,-0.0,0.0,156.9621149961424,-51.89216711330759,0.1653175808913791,16.297016241749777,-0.0,0.016297016241749777,149.2260341390864,-0.0,0.14922603413908642,252.51746807461524,-29.261838776455065,0.25420725184658594,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-116.85009507973152,16.31900436084546,0.1179841286931068,0.0,-0.0,0.0,198.1603703643832,-75.32078737115025,0.2119923427701094,0.0,-0.0,0.0,24.661041113457202,612.4176457246824,0.6129139741788909,-27.964538794791338,-212.8193557288223,0.21464876799748092,154.8052340603464,-50.30580104670485,0.16277387416729164,-1130.318696861899,359.25379059108366,1.1860369482143647,0.0,-0.0,0.0,-255.6518261864289,22.894570002406336,0.2566749258654829,0.0,-0.0,0.0,-794.2513609938272,1334.472039751074,1.5529490813667841,-27.922651590114846,-137.9058459884486,0.14070428859708806,0.0,0.0,0.0,0.0,28.73130376383801,201.85231111427532,172.89826979098427
79,2.65993265993266,888.2776632066618,998.7560271399935,836.1128393022032,997.9278607375762,806.4096652894881,1076.0821311586185,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-999.2521952177103,-0.0,-1076.984609128291,-0.0,0.0,-0.0,892.1054682059818,696.2180294408986,876.3222106066906,573.6943277635909,881.5856350990169,644.6597576545403,809.8792189848472,726.8511970931226,680.2668873257237,744.3053084265081,736.6048763386459,824.5963044364869,982.4000385271868,726.8744277170086,1093.7417279554645,811.929764301166,1146.291251691644,902.6922710813255,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,7.6555617132112355,-80.298118636727,52.35083866283987,120.35183974398284,-37.82973955743145,0.0,0.0,61.69924423399365,0.0,-111.17006506023144,-83.0861530657406,-0.6907409223870977,89.25683290772885,0.017544103937667,97.27896825282907,-157.92458767766277,-38.44948981647218,-74.72316395627928,-75.09680691407439,213.67919981781822,78.80117233806631,0.22774640545272434,0.0,-0.0,0.0,221.42771400257848,-59.21118327366614,0.22920775892860906,25.134063645906682,-0.0,0.025134063645906684,151.91909070061666,-0.0,0.15191909070061665,297.0928414117213,-39.18063159679327,0.2996652771183438,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-95.89579346041461,12.866048641358669,0.09675504333648094,0.0,-0.0,0.0,223.1154254275372,-78.31204208312487,0.23645986762861057,0.0,-0.0,0.0,45.58098620906236,436.6517885872598,0.4390243851772288,-7.1009197605659455,-216.27349958046705,0.21639004062624573,191.33774786163033,-93.39742286475936,0.2129159748692885,-1208.9354373079436,-19.553452338393,1.2090935567925665,0.0,-0.0,0.0,-92.77579734820625,-145.54315153357484,0.17259825471864007,0.0,-0.0,0.0,-1077.21614147671,900.2687806811866,1.4038798000281796,2.3460104879571793,-141.89180824085946,0.1419112011473035,0.0,0.0,0.0,0.0,33.24251207977664,200.4268979679603,172.8693092942251
80,2.6936026936026938,888.8864678120484,995.2229258603668,836.2023030155331,992.3221808197547,803.606766342301,1076.2192231140789,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-995.593484351036,-0.0,-1075.857199910082,-0.0,0.0,-0.0,899.9891218696454,694.3791879081342,887.0578334815824,572.6695297584841,890.3699068535309,643.1582004842855,817.0549951226177,723.076713743627,682.545932259668,735.1188414156721,696.3095531225525,810.6002210562256,989.352431590226,729.0338552157503,1095.973627451003,820.2293331673227,1104.3594375845437,914.3749015326463,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,9.104155679020929,-81.6365423974011,50.29875791392313,99.33451660875195,-58.55450055278573,0.0,0.0,61.69924423399365,0.0,-111.46679255920633,-83.01248219997073,-1.7555049408853227,87.8825158799831,-1.9892976877528952,96.0264504525039,-113.82596849914964,-41.86290990062758,-88.99795059679653,-89.7926884264393,206.4860739722634,64.1349967126302,0.21621701262344764,0.0,-0.0,0.0,260.89287110906577,-44.59624795656738,0.2646770022637691,33.48405378079988,-0.0,0.03348405378079988,108.66371274022805,-0.0,0.10866371274022806,318.84799938428324,-30.43650075166852,0.32029740443744814,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-83.24609873145684,4.071631077174201,0.08334561256380608,0.0,-0.0,0.0,234.14451381080886,-54.61359352310162,0.24042940324595624,0.0,-0.0,0.0,66.28741501749603,246.49719532485622,0.2552545566541802,2.657072285899881,-166.48869355929702,0.16650989494986176,213.12055129178458,-112.10215548001563,0.2408054456323191,-1196.7710995179718,-415.68367639376186,1.2669072513257191,0.0,-0.0,0.0,67.68763453814447,-272.8380702218263,0.28110892627545575,0.0,-0.0,0.0,-1245.3748789808776,346.9741244042233,1.292806881248206,18.081496779981762,-104.93310800491588,0.1064795646186433,0.0,0.0,0.0,0.0,43.0232407845478,199.34930843918943,173.16603679319996
81,2.727272727272727,889.5618205761351,993.6713831492362,836.302878021058,989.4513267735864,801.1346466044771,1076.076019839413,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-994.3578689822432,-0.0,-1074.6845216970614,-0.0,0.0,-0.0,907.729756931556,693.7334673547809,897.7552738115322,572.1335153756655,899.3240834491743,642.437509503969,824.2230204283701,719.3710332482015,689.092077327714,723.4613957230996,660.127478596083,784.3927695559141,995.7085017760688,730.96453142304,1098.423891105011,821.7252390824208,1062.6439886035907,906.032183770026,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,10.869189082631328,-84.25484650096162,50.93305289407978,72.59241099117632,-73.44379219515623,0.0,0.0,61.69924423399365,0.0,-112.26245630261334,-82.58453729352844,-2.6404334541300085,86.54590590410706,-3.893959872325092,94.686463097928,-46.335426405157186,-42.50490685134229,-90.04358094653685,-89.39495576531556,188.77528451953424,57.34108335650159,0.19729193568397155,0.0,-0.0,0.0,265.93904489061043,-21.404522115402486,0.2667990426600494,34.82854292671173,-0.0,0.034828542926711725,36.69777645314649,-0.0,0.03669777645314649,317.7139777995124,-15.91962716971541,0.31811256846973496,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-73.42195621337089,-4.253137257573439,0.07354503947058504,0.0,-0.0,0.0,229.8968613387469,-19.177900434593933,0.23069538079139387,0.0,-0.0,0.0,72.77283052403908,44.42840567841325,0.08526293505155787,2.987077664088078,-85.26436517120186,0.08531667246804316,212.89035158085002,-110.05871071413925,0.23965646580110564,-1074.6076134361558,-778.3613095592588,1.3268865253192357,0.0,-0.0,0.0,194.42050852097051,-346.2261370694084,0.39707917613941623,0.0,-0.0,0.0,-1238.9488347343122,-247.77871754982237,1.2634826900120733,20.057977093375236,-46.080818520578156,0.05025698240647586,0.0,0.0,0.0,0.0,52.42149208722944,198.8083622067204,173.961700536607
82,2.760942760942761,889.9950936701609,993.892040726979,836.2248132837226,989.2946946723916,799.1965861417966,1075.820886965141,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-995.642704111418,-0.0,-1073.7902792964749,-0.0,0.0,-0.0,914.814919310002,694.0850418611147,907.7745617433281,571.8990120698564,907.2083344506132,642.253755421921,830.6984810337459,716.1372533224744,698.0508127250456,710.8568168970124,631.4999079788834,748.7704582850599,1001.1060627766797,732.6123883654037,1100.4590902831887,815.9570156210015,1027.0649247596184,879.3253352724716,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,12.61872611522784,-87.54944657093677,54.63383734344419,45.561093740697096,-74.28009988970392,0.0,0.0,61.69924423399365,0.0,-113.32272689423796,-82.09184203003979,-3.4085243520359567,85.28936088789453,-5.55040322014765,93.3233620804,30.23180059792604,-39.92509464632452,-69.70280490245398,-66.42028066010963,160.3075617181416,48.94135118820479,0.16761196317728333,0.0,-0.0,0.0,234.16225474273688,-5.457496236824399,0.23422584360265916,26.55899929742388,-0.0,0.02655899929742388,-38.15960333649048,-0.0,0.038159603336490475,297.57285157433944,-6.964748182526878,0.2976543460313151,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-57.560395741608154,-7.577446365882719,0.05805701379987065,0.0,-0.0,0.0,210.42932263984667,10.44176283811471,0.2106882299461271,0.0,-0.0,0.0,60.44541559187869,-171.31623680415476,0.1816670065224067,-2.3185226988614867,-4.651973405484501,0.005197730665441508,192.32117997965904,-96.04326379409626,0.2149691717176925,-850.2388473308285,-1057.9826447443656,1.3572889795805234,0.0,-0.0,0.0,266.0744413007482,-374.35599113479003,0.45927988896969596,0.0,-0.0,0.0,-1056.698196165977,-793.1934003773622,1.3212747057983938,12.86821089256785,6.553530058961474,0.014440900519334431,0.0,0.0,0.0,0.0,51.96124986811631,198.6120877821325,175.0219711282316
83,2.7946127946127945,890.0581596745141,994.9688961311915,836.0004606553321,990.9392626239056,798.1436167168973,1075.5980069799107,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-998.6572173418926,-0.0,-1073.3686153875224,-0.0,0.0,-0.0,920.8074390418967,694.8906589025682,916.5795396537,571.6025123262824,913.058102972034,642.0339811781882,836.0582139934501,713.4836093599016,707.4604415936715,698.1214420642987,612.6639446688472,707.6173126961202,1005.2013355885201,733.7122406555583,1101.5400030402684,802.8027095999198,1001.4983199889973,838.5266297849448,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,13.85288665080015,-91.22845595700488,61.73525080478128,22.20356196488355,-54.35135018040937,0.0,0.0,61.69924423399365,0.0,-114.23003574842886,-81.97708353188953,-4.132025868497323,84.17010049889184,-6.840653773208646,91.99670090955723,97.08204826711032,-33.713681342562325,-26.21008902035207,-20.082054412496884,121.62960251165997,32.66561301758929,0.12593967794527386,0.0,-0.0,0.0,173.73812508619824,-6.527295038863021,0.17386069621680408,12.523418095888792,-0.0,0.012523418095888791,-89.5310429450965,-0.0,0.0895310429450965,261.50784393804264,-8.806042384149007,0.2616560697243523,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-31.27319191950906,-6.619535561336463,0.031966088029069875,0.0,-0.0,0.0,177.97783603727345,23.926826131170195,0.17957896070871396,0.0,-0.0,0.0,32.10310888526602,-390.6828888261223,0.39199965461926556,-6.663273063197526,48.84366815996629,0.049296076184982905,159.1840689032131,-78.81322568840983,0.17762627152534366,-559.4281103080716,-1222.2484239915093,1.3441915862527143,0.0,-0.0,0.0,279.4659773981869,-378.240632531596,0.47028417857825683,0.0,-0.0,0.0,-759.3281616874456,-1211.7215529795449,1.4299819506157396,1.8730603292879417,31.982605505112375,0.03203740641645008,0.0,0.0,0.0,0.0,36.65456790649751,198.4001362473207,175.9292799824225
84,2.8282828282828283,889.8102794430457,995.8927844498652,835.8562657151913,993.0739598996769,798.1473538237262,1075.3550619566415,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1002.0525756938805,-0.0,-1073.3283639536487,-0.0,0.0,-0.0,925.43668019766,695.5768196417444,923.6433257041936,570.917548568253,916.5161080715528,641.2637186901544,840.1571941117414,711.3751029279497,715.88854552321,685.5224874014853,604.1204203217363,665.1448376928475,1007.7673793937307,734.017787816962,1101.1800807259506,782.9727106734524,986.7167184872816,789.2017201345749,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,14.218195812587762,-95.22249801629708,72.224378854393,4.543612258451555,-13.798899195088504,0.0,0.0,61.69924423399365,0.0,-114.71377960855172,-82.53475174945152,-4.804883427591526,83.24716252085442,-7.700208864258604,90.83965200062435,142.2102101070437,-23.84112810949079,30.45325677958324,38.804396948301346,76.2115010147558,9.074750693691085,0.07674987939452915,0.0,-0.0,0.0,102.7027514557072,-22.876795894603863,0.10521978400935887,1.1954675860507111,-0.0,0.0011954675860507112,-100.84214305404038,-0.0,0.10084214305404038,209.79444569966023,-20.343423613476432,0.21077847217100953,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.11099207281781687,-7.215467191097298,0.007216320809528214,0.0,-0.0,0.0,137.488462326168,20.378973953528494,0.13899057468840362,0.0,-0.0,0.0,-10.689692735238832,-588.9509681160812,0.5890479712006851,-4.282589722179655,63.40050909040458,0.06354498507082201,121.73970951325288,-62.622641028972154,0.1369019796855206,-253.7426731091938,-1261.4325075971924,1.2867001652986372,0.0,-0.0,0.0,250.31468670729356,-374.1889534855592,0.4501941973104368,0.0,-0.0,0.0,-439.0135646009555,-1464.9498166159847,1.5293171270560086,-7.3620428746108155,27.439483064606662,0.028409943789814925,0.0,0.0,0.0,0.0,10.84968210509207,197.96094212940613,176.41302384254539
85,2.861952861952862,889.4412203607793,996.1840931423792,836.0257791047704,994.6898243061469,798.9680555568063,1074.8961487774814,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1004.5982715368933,-0.0,-1073.3396292420728,-0.0,0.0,-0.0,928.6239460478636,695.7635913078725,928.4805797268582,569.7329817569713,917.8659834238437,639.9156500250635,843.0705802787039,709.8547187065083,722.7552024347398,673.2686805116257,604.751026341786,625.217968589831,1008.7931150360836,733.4623750700738,1099.0208191583235,758.249810069104,980.9196758822504,736.7419790698341,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,13.647844731680737,-99.5321257117636,85.4477119438371,-7.201243931669062,36.19950307991192,0.0,0.0,61.69924423399365,0.0,-114.84640905807386,-83.77965373726236,-5.325329584914569,82.57259817618838,-8.093733968010094,90.0530767046654,164.85001698915298,-10.999465903501186,83.14227420070442,92.58375782978528,30.464348577880035,-16.495758582579366,0.03464370917626059,0.0,-0.0,0.0,40.09129796303692,-40.0376393531982,0.05665972764969642,-0.33457906619578304,-0.0,0.000334579066195783,-75.60716653747957,-0.0,0.07560716653747956,143.66644447313683,-35.18163429506496,0.14791144194829758,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,24.37484147247985,-13.629721421056024,0.027926729182346385,0.0,-0.0,0.0,94.6617957510458,5.547118484005365,0.0948241851970704,0.0,-0.0,0.0,-64.13006855852579,-734.2701479491476,0.7370653402939147,5.0345476704976475,47.99117287215864,0.04825452666737007,86.52756915878822,-45.15541137680968,0.09760139036477808,18.728998795476578,-1185.8280123595896,1.185975906286707,0.0,-0.0,0.0,203.93971027243364,-363.938064628828,0.417183796799182,0.0,-0.0,0.0,-172.17216536942695,-1558.0543096227993,1.5675383524055082,-10.961054743311028,8.651868167666859,0.01396422371191998,0.0,0.0,0.0,0.0,-16.939427102938627,197.41900723426224,176.54565329206753
86,2.895622895622896,889.10440460812,996.0382700365748,836.5168867103495,995.4859664168488,799.9808688091018,1074.0887869322137,814.39306640625,1041.20849609375,685.7673339843747,249.04003906249991,0.0,-0.0,-1005.7209760103101,-0.0,-1073.0521283409598,-0.0,0.0,-0.0,930.3964950195281,695.3561946383508,930.7904636745202,568.3056773866231,917.8222610501969,638.6292441883351,844.9894847890274,709.1119980071242,728.2514479222447,661.837101766153,612.4759663054316,590.819640750826,1008.550782376359,732.2216874605353,1095.1450901578164,731.3020405032215,981.3143146482845,685.5418819501799,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,16,1,trajectory,person0,-179.10681967181205,0.0,0.0,0.0,12.343889932861684,-104.11099846635034,100.08577024100158,-13.983027096653014,78.63971427629983,0.0,0.0,61.69924423399365,0.0,-114.95476101544484,-85.47844206165871,-5.551646167388761,82.17773302658638,-8.006536500804229,89.8010516892506,170.7912567326053,3.369442899223518,119.65781328987704,128.8398389242815,-7.1972799938178085,-36.84842200329104,0.03754473389760584,0.0,-0.0,0.0,-1.2985544973100585,-38.20625335083452,0.03822831462268038,8.538776763054727,-0.0,0.008538776763054727,-33.34432286047787,-0.0,0.033344322860477865,68.60355324556251,-42.39093979934133,0.08064390426429087,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,30.080553593173164,-23.978646804445248,0.03846836631628766,0.0,-0.0,0.0,52.644704458433544,-12.099681084794904,0.05401728602835907,0.0,-0.0,0.0,-115.10915131506043,-800.3487561066953,0.8085841008318232,14.58589588570003,23.64542068784912,0.02778226553565861,56.99146395660722,-22.058804771710157,0.061111519633156586,229.43071692026902,-1021.6303368184325,1.0470754504687292,0.0,-0.0,0.0,163.2384909788908,-339.5178887405351,0.3767216501767529,0.0,-0.0,0.0,11.720771351211766,-1520.642884453704,1.5206880543098735,-10.003427853981476,-4.330946242392565,0.010900718516882579,0.0,0.0,0.0,0.0,-38.72745752492528,197.13249404203123,176.6540052494385
