Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,Head_vel_X,Head_vel_Y,Head_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,right_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
92,3.0924369747899156,918.8374588175325,1028.528281366737,619.4330339747223,999.0856595577796,1540.4681754623887,997.0037893849276,760.7599123544063,923.9512073351924,0.0,-1449.3984375,0.0,-1038.3134996148128,0.0,-1130.345276876861,0.0,-1523.7068423923324,0.0,-1182.8027343543406,0.0,-1351.9857873320839,0.0,-1251.801757842247,0.0,-995.8743858739906,0.0,-945.2983901892512,0.0,-928.376320858774,0.0,-943.5771823658708,0.0,-659.6792850598016,0.0,-419.3473536205324,0.0,-497.0785706386755,0.0,-1277.816068910035,0.0,-1654.3115997962702,0.0,-1511.5934004245782,0.0,-0.0,2005,1,baseline,person0,0.0,-138.64688597299946,-152.68312975153603,0.0,86.27403530029888,88.67955016625658,-62.73790417358358,68.222432455638,133.94408596771814,-142.1058733316735,0.0,91.8792985687716,90.00000000000007,154.59228188289725,0.5471076905230778,-2.566074715316133,1.322519765694467,91.15817505175409,2.0516107735922486,92.89017630313678,-123.31634307277062,-46.09023762300522,10.642178641341363,174.780576470616,0.0,-2.504202956110655e-07,2.504202956110655e-10,0.0,14.896407064398915,0.014896407064398915,0.0,-0.00025001237258237644,2.500123725823764e-07,0.0,3.429503403967705,0.003429503403967705,0.0,-26.013142459172837,0.026013142459172838,0.0,2.5855743227737964,0.002585574322773796,0.0,1.6017875359430946e-06,1.6017875359430947e-09,0.0,-13.658693847872264,0.013658693847872265,0.0,-0.0,0.0,0.0,0.01956388313262288,1.9563883132622877e-05,0.35854269857896315,0.3667635108172153,0.000512901881036963,0.0,-6.443452833728597,0.006443452833728597,-63.27513444099336,37.13303478860191,0.07336623822397673,0.0,-27.96358443260809,0.02796358443260809,0.0,-0.0,0.0,0.2955707386070882,0.05351239118212022,0.0003003758271412131,0.0,-20.12335879886625,0.02012335879886625,0.0,17.142901086325303,0.017142901086325303,-0.0021090243281507515,-0.0005096891790568066,2.1697388497188616e-06,0.0,-3.8935385373956715,0.0038935385373956716,0.0,5.268970756645749,0.005268970756645749,0.0,25.170648803933457,0.02517064880393346,0.0,5.62717531238379e-07,-3.684503269596475e-06,0.0,0.021829429831179047,-1.1751799592238263,90.61106736123101,89.452892309477
93,3.1260504201680672,918.8917333925158,1028.4950155025554,619.3705054675726,999.0742562765106,1516.805668869461,997.5329335751456,760.7598434995622,923.9511906949984,0.0,-1449.3984375,0.0,-1038.313496863905,0.0,-1130.3434733061026,0.0,-1523.6224936461176,0.0,-1182.8027343633896,0.0,-1351.9311894633895,0.0,-1251.8017578119948,0.0,-995.3414606111772,0.0,-944.9319052651932,0.0,-927.56588411013,0.0,-945.4628186382718,0.0,-653.8245079581128,0.0,-414.9234126543695,0.0,-499.2496169203481,0.0,-1280.082795987025,0.0,-1657.3570859256258,0.0,-1515.1945105683906,0.0,-0.0,2005,1,baseline,person0,0.0,-138.64688596981318,-152.68312972347368,0.0,86.27068912976156,88.92919525081855,-62.765507815024925,68.2652431657055,134.14664559919302,-143.34751993285383,0.0,91.96361682720077,89.9999999999999,154.59228195678904,0.4666846064823519,-2.5650486216641317,1.319870020709471,91.165531469253,2.027627781539357,92.93316772565127,-123.83692326140913,-45.352825509956325,10.319068149656829,167.00170693568538,0.0,-2.69207267589164e-07,2.69207267589164e-10,0.0,-64.58862687975875,0.06458862687975875,0.0,8.183951138995758e-05,8.183951138995758e-08,0.0,15.854526568696834,0.015854526568696833,0.0,-67.43513054045332,0.06743513054045332,0.0,2.5093751998893388,0.002509375199889339,0.0,9.000042933138188e-07,9.000042933138188e-10,0.0,-107.13302677841365,0.10713302677841365,0.0,-0.0,0.0,0.0,0.05365623005931745,5.365623005931745e-05,1.6146686057565818,-0.9896594594064794,0.00189382695936261,0.0,10.902926490725307,0.010902926490725306,-703.9595711395916,15.742039658985032,0.7041355619564054,0.0,-90.60321234832892,0.09060321234832892,0.0,-0.0,0.0,-1.8602230877040702,-0.33924761775360973,0.0018909042498706178,0.0,-56.09767910392634,0.05609767910392634,0.0,174.17961877524016,0.17417961877524016,-0.0020484316137492154,-0.000495045771514708,2.107401810785453e-06,0.0,1.6242865936628559,0.0016242865936628558,0.0,24.110493272158934,0.024110493272158934,0.0,131.61224374334464,0.13161224374334463,0.0,9.479160922864957e-08,8.348547737568798e-07,0.0,-0.09954857348505446,7.42694126571872,90.69884686277065,89.53331539351755
94,3.1596638655462184,919.0128483991653,1028.3730462777735,619.1732658591835,999.0383308887664,1456.4410438538455,995.9744067012988,760.7597940639728,923.9511787478673,0.0,-1449.3984375,0.0,-1038.3134902505785,0.0,-1130.3403872775011,0.0,-1523.599519347282,0.0,-1182.802734370258,0.0,-1351.4631152712245,0.0,-1251.8017577996427,0.0,-994.1451191522111,0.0,-943.3945477941472,0.0,-925.7471332726293,0.0,-949.0477273844712,0.0,-639.0264811939479,0.0,-404.7492972345035,0.0,-506.75724786613375,0.0,-1284.241150320891,0.0,-1663.5186783518552,0.0,-1524.0669335202208,0.0,-0.0,2005,1,baseline,person0,0.0,-138.64688597397944,-152.68312964027396,0.0,86.25958191778568,89.71609401123581,-62.82642142195154,68.37522815952121,134.7263497764874,-145.1928425715647,0.0,92.13227557750515,89.99999999999986,154.59228196955434,0.2132298285178007,-2.562386785216653,1.3115152558551326,91.1856999320966,1.93599403796397,92.92850939120972,-124.99909656404354,-43.33026594751699,9.734623386377333,152.35284055572532,0.0,-2.043314406563475e-07,2.043314406563475e-10,0.0,-223.35202063712418,0.22335202063712417,0.0,0.00019674645834744166,1.9674645834744167e-07,0.0,35.591158404240915,0.035591158404240916,0.0,-123.71104143251127,0.12371104143251127,0.0,0.6834853903583983,0.0006834853903583983,0.0,3.6747554998939463e-07,3.6747554998939465e-10,0.0,-263.9545828169499,0.2639545828169499,0.0,-0.0,0.0,0.0,0.09180935089614405,9.180935089614405e-05,3.603171447818256,-3.628584437258677,0.005113655199628597,0.0,45.73638476361857,0.04573638476361857,-1795.8475942145628,-46.366174496943444,1.796446048113807,0.0,-183.30737468032135,0.18330737468032135,0.0,-0.0,0.0,-5.867878349573412,-1.0687802853904844,0.005964418464849005,0.0,-106.65103519943352,0.10665103519943352,0.0,440.2412962339062,0.44024129623390623,-0.0014707087846455077,-0.0003554271524042209,1.513047517396476e-06,0.0,13.925207216908536,0.013925207216908536,0.0,54.10783741564648,0.05410783741564648,0.0,302.67993374101496,0.302679933741015,0.0,-1.2394603032817076e-07,2.4751917493404196e-06,0.0,-0.3304395562825218,23.41023812241353,90.9724701035788,89.78677017148206
95,3.1932773109243695,919.2167484792288,1028.1159093702452,618.7786499582912,998.966480099058,1346.6235832253906,990.3772790480986,760.7597659834478,923.951171961628,0.0,-1449.3984375,0.0,-1038.3134838272542,0.0,-1130.3355274911858,0.0,-1523.7403315788574,0.0,-1182.8027343743724,0.0,-1350.2995089957305,0.0,-1251.8017577980129,0.0,-992.1236440149426,0.0,-940.0319006952615,0.0,-922.6747365226464,0.0,-954.4086145923302,0.0,-612.2416755618688,0.0,-387.29452175682883,0.0,-522.26973739981,0.0,-1290.2893534102375,0.0,-1673.21015277094,0.0,-1539.9069841449125,0.0,-0.0,2005,1,baseline,person0,0.0,-138.64688598005668,-152.68312955676248,0.0,86.23708226434665,91.29011314088554,-62.928230377608834,68.5760460278289,135.84509592584163,-147.30887097122687,0.0,92.39500570561256,89.99999999999987,154.5922819536422,-0.2937354311594236,-2.557348946540982,1.2948024522750496,91.22372734667282,1.7409465951616854,92.81244880918818,-126.95612243641104,-39.5189210208397,8.896026905186401,130.6361173767749,0.0,-1.2241258007250667e-07,1.2241258007250666e-10,0.0,-461.4965636268696,0.4614965636268696,0.0,0.00019109389842730874,1.9109389842730875e-07,0.0,60.138885333740475,0.060138885333740476,0.0,-179.93404190805916,0.17993404190805914,0.0,-4.18916388936698,0.0041891638893669795,0.0,4.8486770154454634e-08,4.8486770154454636e-11,0.0,-471.24150608457757,0.47124150608457754,0.0,-0.0,0.0,0.0,0.14457864288225428,0.00014457864288225426,6.066027381893818,-7.64982299896924,0.009763015933278215,0.0,100.03875119185246,0.10003875119185246,-3267.0694536965475,-166.5145476827064,3.2713101213225007,0.0,-288.3213639677804,0.2883213639677804,0.0,-0.0,0.0,-11.739823051545736,-2.1375609938247355,0.011932837562119315,0.0,-159.48639443380546,0.15948639443380547,0.0,796.8479675543554,0.7968479675543554,-0.0008353956192364039,-0.00020189061730735495,8.594449732217412e-07,0.0,34.61728669594168,0.034617286695941676,0.0,91.40380331198953,0.09140380331198954,0.0,519.2795704608228,0.5192795704608228,0.0,-1.8079799701809015e-07,2.484466541829997e-06,0.0,-0.6693646898110602,46.82706910707955,91.51746277783224,90.29373543115929
96,3.226890756302521,919.4879388208558,1027.6993937731136,618.1638867794838,998.8545589245892,1188.788903526431,978.6552426271924,760.7597542950455,923.9511691368833,0.0,-1449.3984375,0.0,-1038.313479215512,0.0,-1130.3286354328368,0.0,-1524.1859623058695,0.0,-1182.8027343762403,0.0,-1348.211686126676,0.0,-1251.8017578012489,0.0,-989.4246209852736,0.0,-934.451773472849,0.0,-918.575412225731,0.0,-960.5698269561722,0.0,-573.9259641296718,0.0,-363.5997318907065,0.0,-546.8994432280538,0.0,-1296.9913287258023,0.0,-1685.1253160606423,0.0,-1562.2636113653436,0.0,-0.0,2005,1,baseline,person0,0.0,-138.646885985283,-152.68312949565546,0.0,86.20188761698375,93.74206474249316,-63.06257829154211,68.86563632100844,137.54376953738117,-148.70193033047087,0.0,92.71389175092314,89.9999999999999,154.59228193018535,-1.0834621756794804,-2.549648353934042,1.2687674845506611,91.28016508179272,1.4227093597664568,92.5031398500264,-129.5603027063834,-33.86737297532511,7.988960833187336,105.99208565402895,0.0,-5.5568216694723024e-08,5.5568216694723024e-11,0.0,-732.7337483902446,0.7327337483902446,0.0,0.0001371993340604214,1.371993340604214e-07,0.0,80.29593513265068,0.08029593513265068,0.0,-199.38376563805159,0.19938376563805157,0.0,-13.257514128612906,0.013257514128612907,0.0,-9.626671682028039e-08,9.626671682028039e-11,0.0,-665.1096598078216,0.6651096598078216,0.0,-0.0,0.0,0.0,0.2050387358802899,0.0002050387358802899,8.06791266340096,-12.391339014665817,0.014786361868987408,0.0,166.00878486676766,0.16600878486676765,-4695.5817210439955,-348.7305835219558,4.70851364221089,0.0,-354.4761078686341,0.3544761078686341,0.0,-0.0,0.0,-18.289204569519256,-3.329654940446398,0.018589825330221993,0.0,-183.2960678242989,0.18329606782429889,0.0,1139.8924151078506,1.1398924151078507,-0.00034772996682086107,-8.403615364693725e-05,3.577404155879075e-07,0.0,62.112730354367834,0.06211273035436783,0.0,121.95489783323187,0.12195489783323187,0.0,704.9199985171326,0.7049199985171326,0.0,-1.5548319964864126e-07,1.8179337359924654e-06,0.0,-1.0470407590462618,72.94556014782593,92.3636272574722,91.08346217567939
97,3.260504201680672,919.7448908491448,1027.1690265172267,617.4177036541831,998.7187181155888,1008.8818227512759,959.5041956001794,760.7597525271152,923.951168709626,0.0,-1449.3984375,0.0,-1038.3134765959387,0.0,-1130.3205652623474,0.0,-1525.0787926439236,0.0,-1182.8027343766767,0.0,-1345.2497177736996,0.0,-1251.8017578056204,0.0,-986.8484405380348,0.0,-927.0168727092512,0.0,-914.4130336030516,0.0,-965.3491169044486,0.0,-530.570985113952,0.0,-338.8701188725218,0.0,-578.0255199308643,0.0,-1301.4808852835279,0.0,-1695.307284874087,0.0,-1586.9725912935137,0.0,-0.0,2005,1,baseline,person0,0.0,-138.64688598874793,-152.68312946028502,0.0,86.1591072659905,96.71809770162224,-63.18794842863787,69.18098416116041,139.58454211793168,-147.51503537524167,0.0,92.96037918238817,89.99999999999994,154.59228190994318,-2.041983686179647,-2.5403655441775164,1.2371676795384878,91.34431367328096,1.0391454663200117,91.93983525075848,-132.16587578488063,-27.26052285475118,7.417322341070149,86.50609653070015,0.0,-1.2980450048161392e-08,1.2980450048161392e-11,0.0,-926.0007819086322,0.9260007819086322,0.0,7.793230344388522e-05,7.793230344388522e-08,0.0,76.64136830535679,0.0766413683053568,0.0,-133.5643075923337,0.1335643075923337,0.0,-26.561702557106493,0.026561702557106492,0.0,-1.3005552190748166e-07,1.3005552190748166e-10,0.0,-735.0921528630732,0.7350921528630733,0.0,-0.0,0.0,0.0,0.24008757206045853,0.0002400875720604585,7.644322841598317,-15.778425862637155,0.017532666494555777,0.0,221.18829771704046,0.22118829771704046,-5352.2356530609595,-569.7436490536458,5.382474738587617,0.0,-302.91357219998116,0.30291357219998116,0.0,-0.0,0.0,-22.198947977696957,-4.041264067762574,0.022563800800882033,0.0,-142.1838759612243,0.14218387596122428,0.0,1289.8106257176833,1.2898106257176833,-5.259592483764041e-05,-1.2710905883395398e-05,5.411005856495865e-08,0.0,88.11855850105785,0.08811855850105785,0.0,123.83076402471512,0.12383076402471513,0.0,735.7059872910075,0.7357059872910076,0.0,-1.0308134079650873e-07,1.0522708251414945e-06,0.0,-1.2727154420493427,88.53698053409178,93.38629735946061,92.04198368617959
98,3.2941176470588234,919.7994033194395,1026.709516442026,616.8409242844521,998.613718836638,847.2273336747053,933.2270908033232,760.7597553313965,923.951169387338,0.0,-1449.3984375,0.0,-1038.3134755055523,0.0,-1130.3144240045667,0.0,-1526.471404086764,0.0,-1182.8027343764045,0.0,-1342.106232500756,0.0,-1251.8017578092813,0.0,-986.253728761504,0.0,-919.0128078255586,0.0,-911.495902772118,0.0,-966.7939997145047,0.0,-492.1665826380246,0.0,-320.4480332683579,0.0,-608.9110379819442,0.0,-1300.5895479577152,0.0,-1698.1951179624643,0.0,-1607.3700143457681,0.0,-0.0,2005,1,baseline,person0,0.0,-138.64688599055083,-152.68312944508236,0.0,86.12601887229349,99.01846453837528,-63.2096305796487,69.35260366598598,141.43917902900023,-141.54169524606866,0.0,92.87037052474965,89.99999999999997,154.59228189648982,-2.7828858208874347,-2.533211167389967,1.21274212365229,91.3852127291914,0.8007551862643434,91.1533561521465,-133.8335746528314,-21.474232294327628,7.587604415219225,76.30538093334658,0.0,8.098743897733052e-09,8.098743897733052e-12,0.0,-918.8441620196171,0.918844162019617,0.0,3.243899682203701e-05,3.2438996822037014e-08,0.0,17.69267535179142,0.017692675351791417,0.0,26.51728544292433,0.02651728544292433,0.0,-41.43019042450867,0.04143019042450867,0.0,-1.0891026969161894e-07,1.0891026969161894e-10,0.0,-606.8233358045608,0.6068233358045607,0.0,-0.0,0.0,0.0,0.18270241897089082,0.0001827024189708908,1.6217459912689203,-13.67042473722161,0.013766283905115329,0.0,238.1209302898508,0.2381209302898508,-4809.22105002793,-781.743867706464,4.872343438503531,0.0,-85.91303437922915,0.08591303437922915,0.0,-0.0,0.0,-17.159186249500248,-3.123728548786312,0.017441196999963646,0.0,-42.98526359917062,0.042985263599170626,0.0,1142.5309736588313,1.1425309736588312,8.342736723676499e-05,2.0161931929551872e-05,8.582906910359644e-08,0.0,93.5186868700683,0.0935186868700683,0.0,86.78464222027345,0.08678464222027346,0.0,548.0570467238696,0.5480570467238696,0.0,-5.3636355801244856e-08,4.522790959526857e-07,0.0,-0.9843797124861535,68.43591339340234,94.16809855007882,92.7828858208874
99,3.3277310924369745,919.3278811593975,1026.7220039789875,617.0515414671645,998.6520611677862,733.1737765553457,901.846621894529,760.7597592664398,923.9511703383224,0.0,-1449.3984375,0.0,-1038.3134753406257,0.0,-1130.3167208544876,0.0,-1528.164478451429,0.0,-1182.8027343759131,0.0,-1340.5777240638256,0.0,-1251.801757811661,0.0,-990.8477958094608,0.0,-912.0423138735345,0.0,-910.5818746668274,0.0,-964.7500780635968,0.0,-465.590955240396,0.0,-312.67189797087843,0.0,-632.1680029834156,0.0,-1293.4963225187112,0.0,-1689.5787158224844,0.0,-1617.7445759229865,0.0,-0.0,2005,1,baseline,person0,0.0,-138.64688599118116,-152.683129442307,0.0,86.13808980940753,98.17845198762905,-62.965962002403344,69.0638675002581,142.59608998336302,-129.88222625263325,0.0,92.024042469853,89.99999999999999,154.59228188946886,-2.512332946229187,-2.5358359294234787,1.2216613778021626,91.34305756716677,0.9816711695829335,90.28304136110852,-133.98799409361317,-18.29122084297248,8.560185392545343,70.54200599228433,0.0,1.4618695143298106e-08,1.4618695143298107e-11,0.0,-691.894708793775,0.6918947087937749,0.0,4.906563877415966e-06,4.9065638774159655e-09,0.0,-136.67349467671647,0.13667349467671647,0.0,211.02345681036752,0.21102345681036752,0.0,-50.368962348778425,0.050368962348778426,0.0,-7.079464792170168e-08,7.079464792170167e-11,0.0,-308.64320692224817,0.30864320692224817,0.0,-0.0,0.0,0.0,-0.06833128514088818,6.833128514088818e-05,-14.027784261249005,0.3715042246073565,0.01403270275709731,0.0,207.3721950727208,0.2073721950727208,-3393.093324300957,-933.5689500366308,3.5191807699929565,0.0,256.33796366440407,0.2563379636644041,0.0,-0.0,0.0,6.265861185694661,1.140684351658626,0.006368844258459595,0.0,60.806669114511514,0.06080666911451151,0.0,790.6249150794533,0.7906249150794533,0.00011706753791362919,2.8291785969525405e-05,1.2043767511250143e-07,0.0,45.473125998676856,0.04547312599867686,0.0,27.192336132396065,0.027192336132396064,0.0,231.34002510001602,0.23134002510001603,0.0,-1.8752515984488193e-08,8.256670724904354e-08,0.0,0.3591103791428813,-24.99037338470066,93.85539051339596,92.51233294622918
100,3.361344537815126,917.8902567138058,1027.8697288727826,619.0319444235117,999.0125817250736,675.2981163615137,868.769667657386,760.7597626065057,923.9511711455182,0.0,-1449.3984375,0.0,-1038.3134756022314,0.0,-1130.337876280776,0.0,-1529.4787673711617,0.0,-1182.8027343754638,0.0,-1343.9605310842514,0.0,-1251.8017578128695,0.0,-1005.0086944231736,0.0,-907.20634848022,0.0,-911.4849383240742,0.0,-960.3434658788326,0.0,-451.5986378803399,0.0,-314.13303756168284,0.0,-644.2463339534124,0.0,-1283.025187326254,0.0,-1668.4742067888114,0.0,-1614.948488864738,0.0,-0.0,2005,1,baseline,person0,0.0,-138.6468859911574,-152.6831294454105,0.0,86.25168518404128,90.28002223377976,-62.23875922668581,67.84866020248629,142.93970603875678,-114.48715287304071,0.0,89.89874108248668,89.99999999999999,154.59228188699765,0.0315985822127962,-2.560417712493778,1.3055274959987362,91.12725978764227,1.676707904675601,89.50209143540485,-132.89857101955667,-18.618962739032877,9.95096619025738,62.92242361596363,0.0,1.3363588013959186e-08,1.3363588013959186e-11,0.0,-359.3303463574039,0.3593303463574039,0.0,-7.782767375008529e-06,7.782767375008529e-09,0.0,-421.2867337579495,0.4212867337579495,0.0,311.5162719756031,0.3115162719756031,0.0,-39.100095362045074,0.039100095362045076,0.0,-3.5955516342056275e-08,3.595551634205628e-11,0.0,83.18358998288936,0.08318358998288936,0.0,-0.0,0.0,0.0,-0.6293739320845032,0.0006293739320845032,-42.769327256355986,34.1448155904075,0.05472735865784324,0.0,143.86997045110303,0.14386997045110303,-1721.800890766487,-984.039388554997,1.9831620775095415,0.0,627.8591437517657,0.6278591437517658,0.0,-0.0,0.0,58.91698795133075,10.725486579300455,0.05988528643682025,0.0,131.09671249673474,0.13109671249673474,0.0,416.2714414616658,0.4162714414616658,9.936696024337347e-05,2.4014073701783314e-05,1.0222753310025067e-07,0.0,-100.63850885766703,0.10063850885766704,0.0,-26.86614380309187,0.02686614380309187,0.0,-43.46890282643064,0.04346890282643064,0.0,7.068763352435712e-10,-9.232853415141929e-08,0.0,3.3794623953539213,-234.97828517701396,91.09566120542948,89.96840141778719
101,3.3949579831932772,915.0519554630968,1031.0173419533246,624.005144323525,999.9179212576144,671.7873011778701,838.6166839364074,760.7597647997437,923.9511716755596,0.0,-1449.3984375,0.0,-1038.313475969323,0.0,-1130.3908980448646,0.0,-1529.0163921369494,0.0,-1182.8027343751532,0.0,-1357.0297331544714,0.0,-1251.801757813269,0.0,-1033.0889250871005,0.0,-904.9402781828531,0.0,-913.4388026863716,0.0,-954.6437497116592,0.0,-447.2239305731924,0.0,-319.302035999714,0.0,-646.799981332316,0.0,-1274.5256023540835,0.0,-1636.6444720360792,0.0,-1597.5881420163068,0.0,-0.0,2005,1,baseline,person0,0.0,-138.64688599087003,-152.6831294501034,0.0,86.5369685614535,70.44546185470648,-60.81553234451555,65.18340394803323,142.80903596536672,-99.86989090429172,0.0,86.06433249230238,89.99999999999999,154.59228188707132,6.4199255013985255,-2.622124789896661,1.51613243174345,90.63187021058144,2.7064846082789775,88.94993436280059,-131.55428664276369,-22.414498606396304,11.120419689288786,53.18162040340099,0.0,9.241551968131067e-09,9.241551968131067e-12,0.0,-75.97100952237975,0.07597100952237974,0.0,-1.0920977788764256e-05,1.0920977788764257e-08,0.0,-835.3868622518298,0.8353868622518298,0.0,252.86265292207372,0.2528626529220737,0.0,13.755663217810293,0.013755663217810292,0.0,-1.1883882766738948e-08,1.1883882766738949e-11,0.0,516.4703187408279,0.5164703187408279,0.0,-0.0,0.0,0.0,-1.577397481629611,0.001577397481629611,-84.43946220859131,93.64148914612186,0.1260902504858301,0.0,67.41559134666274,0.06741559134666274,-104.4467517133975,-897.0512656991142,0.9031113426570739,0.0,946.9346088937899,0.9469346088937899,0.0,-0.0,0.0,147.95269702539366,26.933851093088727,0.1503842840585166,0.0,169.56655597340784,0.16956655597340783,0.0,130.14754238763882,0.13014754238763881,6.524883156000552e-05,1.5768733291343708e-05,6.71272148205145e-08,0.0,-388.80876158904306,0.38880876158904304,0.0,-58.127464778347445,0.058127464778347446,0.0,-153.77770353142884,0.15377770353142883,0.0,8.549314145511774e-09,-1.3961399503159605e-07,0.0,8.487180478013796,-590.0781712774323,84.21194470918292,83.58007449860146
102,3.4285714285714284,910.6757632023405,1036.9522408271039,632.9776544097023,1001.5513087991237,720.7425450610743,817.1533992740144,760.7597659277875,923.9511719481748,0.0,-1449.3984375,0.0,-1038.313476280911,0.0,-1130.4865030893982,0.0,-1524.5523180637317,0.0,-1182.8027343749836,0.0,-1385.0214682379735,0.0,-1251.8017578132258,0.0,-1076.53414784062,0.0,-905.3332364308217,0.0,-915.6251997544293,0.0,-948.3896885956063,0.0,-449.0091699562046,0.0,-321.6137071426855,0.0,-645.6304152553238,0.0,-1273.545708472115,0.0,-1597.7673441681466,0.0,-1565.867957554982,0.0,-0.0,2005,1,baseline,person0,0.0,-138.6468859905514,-152.68312945418617,0.0,87.05168063755407,34.66050907933177,-58.636475352239685,60.74754780411136,142.77334739727692,-91.1739238196214,0.0,80.59596008072667,89.99999999999999,154.5922818881757,17.945563636959665,-2.73344290930961,1.896099933962785,89.78298069941262,3.7491407751667576,88.71923473063424,-131.18549379020146,-28.996465314561267,11.433976337019931,44.397837043191565,0.0,5.046851825341054e-09,5.046851825341054e-12,0.0,34.79459079051646,0.03479459079051646,0.0,-9.269739031925218e-06,9.269739031925217e-09,0.0,-1292.4953769172123,1.2924953769172123,0.0,29.151842988563207,0.029151842988563208,0.0,132.8062036782302,0.13280620367823018,0.0,1.2815304373248227e-09,1.2815304373248228e-12,0.0,943.6754877244176,0.9436754877244177,0.0,-0.0,0.0,0.0,-2.844250074879494,0.002844250074879494,-130.19171975750223,176.5632414949346,0.21937288378606548,0.0,-11.69050787706226,0.011690507877062259,1456.4185055253322,-638.532718706194,1.5902449170159187,0.0,1156.5945540709965,1.1565945540709965,0.0,-0.0,0.0,266.93217506377493,48.593279359902546,0.2713191716101671,0.0,186.05831820257345,0.18605831820257346,0.0,-53.110871644613944,0.05311087164461394,3.355930214277171e-05,8.11030079206357e-06,3.45254071554209e-08,0.0,-832.7541187341925,0.8327541187341925,0.0,-65.04531277471943,0.06504531277471944,0.0,-68.77221650340188,0.06877221650340187,0.0,9.479414586621748e-09,-1.214626621504071e-07,0.0,15.312684263991871,-1064.6023450674015,71.83741706245296,72.05443636304032
