Frame#,time,Hip_X,Hip_Y,RHip_X,RHip_Y,RKnee_X,RKnee_Y,RAnkle_X,RAnkle_Y,RBigToe_X,RBigToe_Y,RSmallToe_X,RSmallToe_Y,RHeel_X,RHeel_Y,LHip_X,LHip_Y,LKnee_X,LKnee_Y,LAnkle_X,LAnkle_Y,LBigToe_X,LBigToe_Y,LSmallToe_X,LSmallToe_Y,LHeel_X,LHeel_Y,Neck_X,Neck_Y,Head_X,Head_Y,Nose_X,Nose_Y,RShoulder_X,RShoulder_Y,RElbow_X,RElbow_Y,RWrist_X,RWrist_Y,LShoulder_X,LShoulder_Y,LElbow_X,LElbow_Y,LWrist_X,LWrist_Y,participant_id,video_number,condition,person_tracked,right_knee,left_knee,left_ankle,right_ankle,left_hip,right_shoulder,left_shoulder,right_elbow,left_elbow,right_foot,left_foot,right_shank,left_shank,right_thigh,left_thigh,pelvis,trunk,shoulders,head,right_arm,left_arm,right_forearm,left_forearm,RBigToe_vel_X,RBigToe_vel_Y,RBigToe_velocity,RWrist_vel_X,RWrist_vel_Y,RWrist_velocity,LShoulder_vel_X,LShoulder_vel_Y,LShoulder_velocity,LHip_vel_X,LHip_vel_Y,LHip_velocity,Hip_vel_X,Hip_vel_Y,Hip_velocity,LHeel_vel_X,LHeel_vel_Y,LHeel_velocity,Nose_vel_X,Nose_vel_Y,Nose_velocity,RSmallToe_vel_X,RSmallToe_vel_Y,RSmallToe_velocity,LElbow_vel_X,LElbow_vel_Y,LElbow_velocity,LAnkle_vel_X,LAnkle_vel_Y,LAnkle_velocity,LBigToe_vel_X,LBigToe_vel_Y,LBigToe_velocity,RAnkle_vel_X,RAnkle_vel_Y,RAnkle_velocity,RHip_vel_X,RHip_vel_Y,RHip_velocity,Head_vel_X,Head_vel_Y,Head_velocity,RElbow_vel_X,RElbow_vel_Y,RElbow_velocity,LKnee_vel_X,LKnee_vel_Y,LKnee_velocity,RKnee_vel_X,RKnee_vel_Y,RKnee_velocity,RHeel_vel_X,RHeel_vel_Y,RHeel_velocity,RShoulder_vel_X,RShoulder_vel_Y,RShoulder_velocity,LSmallToe_vel_X,LSmallToe_vel_Y,LSmallToe_velocity,Neck_vel_X,Neck_vel_Y,Neck_velocity,LWrist_vel_X,LWrist_vel_Y,LWrist_velocity,right_knee_ang_vel,left_knee_ang_vel,left_ankle_ang_vel,right_ankle_ang_vel,left_hip_ang_vel,Trunk_Leg_Angle,Thigh_Leg_Angle
88,2.9615384615384612,329.0681347304124,502.0600223731916,309.2146587256757,504.51917389435187,390.59751898025405,582.7887092162778,432.66651671372693,703.0390073754024,490.5775912532856,718.8305051397525,480.6787151254058,725.851660905179,429.42598924725263,723.1584786951524,350.4587136891914,505.70699865125437,337.6347053051527,613.034862061122,305.5413430155435,719.3321858680168,348.7164196566114,748.3399849455677,346.995672706213,743.4845468687737,294.7352862237821,733.817578811669,338.0253033945596,340.2182881134047,363.1576291813558,260.8027850236591,359.3807280484851,313.6073131085891,291.64952000504303,357.8465841837115,251.67198336431167,427.5397792075512,289.8775131917742,479.0477270596624,373.3380705848961,368.3877435900355,373.34840382303133,436.3397222255962,401.5797353971699,469.4303975216677,1,2,trajectory,person0,26.752597648358467,9.612541976105677,1.7342444902173937,-15.247412266115134,-3.764480545126261,-26.71143066096211,3.2895313931938763,66.4116233944717,40.96414257302647,4.004221784290569,-14.796768436589412,-70.74836632852484,-106.19102952422044,-43.99576868016648,-96.94126247877784,-1.9547721251668675,86.82321806634843,-7.095693963667636,72.43674143599529,-119.88821260612043,-89.88725054045834,-52.77149773285963,-48.92310796742897,-26.666938591057733,177.62989659316176,0.17962044921866938,182.7729962250678,-120.89314230586832,0.21913721729928848,175.47685031200683,-8.032960025675203,0.17566062006664027,155.92297280397392,75.45888482378821,0.1732224487382583,173.42777552400003,67.6497045333194,0.18615497803348788,1.4120814993281265,-0.40372303889897415,0.0014686614493757885,103.3947876716453,-19.472761323416695,0.1052125018770268,-35.99055644603929,181.02692728571444,0.1845699557235762,174.1721202617719,-74.57431360312087,0.18946571121408157,-8.98356930191706,5.448363250496873,0.010506625505447094,15.074908851320325,18.607462975825367,0.023947662835281602,-35.005208576938756,180.37335532334916,0.18373870560695196,163.46693076233862,66.60501792398694,0.17651534172845665,124.55411982756065,-10.771389830371099,0.12501900497482837,96.84577378642133,-24.70348127471235,0.09994681529383893,8.616901076715763,16.811299209180593,0.018891023404424157,83.72309619557096,133.57463413325843,0.15764434566582677,-53.85839105190755,173.4947769939595,0.18166222483192243,193.03764225119727,30.248870838264683,0.19539325861679885,6.718114787899097,13.430179615949287,0.015016750341536888,170.9088697182544,9.063257682490306,0.17114901223258777,198.72438505057676,-238.2571643396244,0.3102545045166769,2.759339267011727,-73.68888236532553,-1.5612726589895156,48.833865240393884,-81.7122421488979,130.8189867465149,26.75259764835836
89,2.9951923076923075,335.24787057830815,504.848315477894,315.121063024409,507.18941724136624,394.0001719576624,587.3867785185046,432.1081141561816,709.5965633387764,489.9634878195032,724.5632999359389,479.68046918927445,731.8437228315272,428.23396434275327,729.3106744190843,356.2520529345217,508.50767799363115,338.5921157581554,614.0074259295596,305.2968892160431,719.4078500296765,349.2719804923189,749.7371947383795,347.2212946718826,744.5160357712505,294.6920561213642,733.3761833722493,344.07275936005635,341.1599586191332,368.1518813042789,261.11210063969094,364.3015330204018,314.03216701582096,298.59435080169874,359.7720526900171,254.9106584977804,427.5014044564766,293.78335549953937,477.7095024955829,379.32339433221006,368.5351488807866,379.5627497313015,434.5938715492016,407.9575543444915,463.6946094080676,1,2,trajectory,person0,27.069064987589883,7.504149514022648,1.0250155586824876,-13.0138297328744,-6.47995276776293,-29.717177425316468,3.3795554684587437,70.26077509373346,43.88444891029777,4.326168100678513,-16.029656142605877,-72.6600023816881,-107.77589693161786,-45.590937394098326,-99.57098326592578,-2.2780479028949077,86.90896950183718,-5.98288622348322,73.25256454110476,-122.80820791278693,-89.71147502970429,-51.89442729288467,-45.827026119407506,-18.247644889533397,170.3459025152486,0.17132046885223348,116.05931428787973,-39.76438704693372,0.12268239853455423,177.84961992018617,4.380042925174912,0.1779035471309694,172.14493757552899,83.22018617348245,0.19120533182846092,183.6264366231865,82.85213796829994,0.20145258745632266,-1.2845516147036875,-13.115750199898974,0.01317850432169705,146.2182048798105,12.62423038631938,0.14676217029984637,-29.662164959331385,178.04984009720513,0.18050371073392069,184.65484984574226,-51.87670581286796,0.19180356143082555,-7.263770042297225,2.2483065178887105,0.007603764687689612,16.50809340388036,41.51709098640349,0.04467869729305616,-16.592533138488896,194.85309148311043,0.19555827626688999,175.50458487664585,79.34437373985557,0.1926068247931357,148.4006345097143,9.191092590659569,0.14868498413052975,96.23491825164122,-1.1402783176452265,0.09624167353876262,28.448767746365345,28.89904066214519,0.040552274134491625,101.1074027572757,136.62834498045086,0.1699706196506298,-35.4201685908369,182.80810151111504,0.1862079222834019,206.3606865291973,57.213921330223194,0.214145197795287,6.704195551325505,30.649955959308436,0.03137460817760055,179.69583440333216,27.981066455931437,0.18186130149628046,189.5123344346981,-170.43484680411652,0.2548783276546508,9.403600937162038,-62.649376016181215,-21.074231108465717,66.36930955915302,-80.68831747263219,132.4999068959355,27.069064987589776
90,3.0288461538461537,341.59252342310333,508.2328981256099,321.2855430393539,510.3872338845805,397.9668469478263,592.5694808584047,432.0130024441592,717.2178326136268,489.519922424853,730.7396614104059,478.83629512806095,738.418625593894,427.562401088572,736.4575014744538,362.4781376706555,511.5782051362524,340.5421189412507,615.658280769778,305.2130643413102,719.2802000025855,349.5941468785137,751.8498918481448,347.1395426253538,746.0933298978329,294.4381940773403,732.3485209228519,350.3922221919268,343.0126501895293,374.08479937159524,262.3473126094451,370.9412517119642,315.81716314806204,305.8389227064272,362.7802748241182,258.0617698255183,428.5743009878351,296.0054653249692,479.65411949144686,385.3016192439101,369.3821659904139,386.1868407371756,433.74590222727824,413.81007708067466,460.296742540217,1,2,trajectory,person0,27.58318969325041,6.244979068279494,-0.2685241368902334,-10.153857405304406,-8.849770544637808,-32.838747159845646,3.917526127567005,72.20699526215472,44.48186100564304,5.186947787654418,-18.410953083425493,-74.65919489663433,-110.96298435175235,-47.076005203384,-101.89889145671634,-2.260897425196538,86.95087908792149,-4.56438814356133,73.62107573075309,-125.88786805495296,-89.13159478451149,-53.2255630969911,-44.64973377887076,-13.180228869606974,183.52616952702172,0.18399884057872848,66.02840624134265,57.7829050199574,0.08774174914667017,177.6386830905145,25.168508400354355,0.17941280763989775,185.00366073083194,91.23852080931651,0.20627850630465805,188.5268273881992,100.57045581784375,0.21367447491094654,-7.5433293081384,-30.536255639238377,0.03145416865084717,197.29449826356725,53.03988507230486,0.204299653581586,-25.084029247485415,195.36853922461378,0.19697226871325862,196.830132745972,-25.196802708580382,0.1984363374574629,-2.4907962777778105,-3.793029376419189,0.004537745910446148,9.572944046931497,62.77728554731336,0.0635029829095815,-2.8261765858091046,226.4605727384114,0.226478207073227,183.17312044407666,95.02083739836688,0.20635249354710278,176.29242257168465,36.703441386981225,0.18007265440882742,93.63302230992684,31.880354074652555,0.0989115758787437,57.94295172626001,49.05397239506176,0.07591889002407226,117.8669139934412,154.00029809989292,0.19392962958040513,-19.95502240995777,212.3628610738362,0.2132983536805837,215.26727945478882,89.38717198471718,0.2330881123508695,-2.429203668285133,46.86816833273292,0.04693107960965099,187.77832414700572,55.051406663199316,0.19568177328268185,173.90353273230016,-100.9651869304174,0.20108805948804698,15.27684839676993,-37.41535038779648,-38.436608097017874,84.9820348763653,-70.41744251285331,134.0268842913055,27.583189693250333
91,3.0625,348.06488284205574,512.5691634511259,327.6402499300062,514.4070880645093,402.33194665057346,599.1530184347005,432.3795488981964,726.6491039434895,489.3715381645058,738.3224543783081,478.4055471924456,746.540339628689,427.5417873590121,745.4441789100284,369.1258440364555,515.2462376022356,343.8102551815514,618.3917981411421,305.4665443013182,718.8818618855022,349.2700197458561,754.5248555110585,346.4617842977821,748.1150956829861,294.02338373007393,730.6101613823579,357.0316006655057,346.1302365133599,380.8379926531129,264.6448797936348,379.179983881424,319.0287255025886,313.2481190872979,367.0789532383266,261.143689487153,431.0857980488284,297.0257824100528,484.99379881136514,391.5503141932189,371.3030601103965,393.3180099995969,433.91803267063125,419.0397362133382,459.3940315743082,1,2,trajectory,person0,28.006467279184708,6.3145331952703065,-2.090700884696526,-6.864705486977083,-10.651765651391234,-35.90761260116831,4.7900601235206715,72.56807973181067,42.24081146014224,6.4845970204135535,-22.18306665727351,-76.65069750616077,-116.15487768074009,-48.6442302269761,-103.73225769902682,-1.8237621147042784,86.91950795236446,-2.9470871893746367,73.68547848995507,-128.98810463381994,-88.29043192411478,-56.169176520733785,-46.04962046397477,-4.409132307459337,225.31727676051878,0.22536041279355362,30.317993385341154,158.66475693471307,0.1615354011232992,185.67550706517514,57.0779967080538,0.19425058978575716,197.53184629805585,108.99296470350164,0.2256065084539396,192.32153702029964,128.84902681533245,0.23149437425801245,-12.325793175914958,-51.6541120603915,0.05310435453108261,244.80804160680492,95.42928139164654,0.2627503091954131,-12.799367229713873,241.33093131962218,0.24167011030137195,211.89760094051795,5.1147331739181014,0.21195932104955276,7.531975954523952,-11.836332621904956,0.014029591288269893,-9.631206227540515,79.48463455515132,0.0800660181585382,10.891666062820214,280.2434909444928,0.28045506343508936,188.82557617938093,119.44709563216921,0.22343389822145557,200.66631465081073,68.27056775878003,0.2119618839736153,91.57704137428735,74.62734124094341,0.11813379942912253,97.11033399750623,81.22451617767496,0.126601101880689,129.70581973877287,195.6251165527861,0.23471852483431765,-0.6125222497803336,267.03270094278986,0.2670334034466623,220.15897817444224,127.732158593622,0.2545299196750762,-20.139104590700832,60.07532618741004,0.06336109492613667,197.2843889292018,92.6368507652512,0.2179511785581165,155.39558565628604,-26.82341155843361,0.157693637947424,12.577391124904793,2.0667512020127123,-54.14468050624395,97.7347998588687,-53.54499745781591,135.56373817934056,28.00646727918467
92,3.096153846153846,354.85598157223353,518.446336108064,334.2625126496989,519.7268689096076,406.8219413496542,608.0797838488863,433.3011995848587,738.6236605697981,489.5808536411545,748.3554748509224,478.5375367933214,757.238434510425,428.350762061693,757.078575176438,376.3650237716123,520.1303565932042,348.77388634623117,622.8054194391303,306.32819717715,718.1956790448962,347.91350203940004,757.4600338194562,345.01352150137933,750.356846790477,293.744200613141,728.1474760517223,364.0626059164711,350.9458917559414,388.0888722905727,268.2397333031741,388.54863203050786,323.75409625355576,320.6260405455422,372.97856785518877,264.34446340168586,435.4414042826187,297.1925724090439,493.61327134999425,398.5498269716989,374.7822112132351,401.1300234576327,435.5683974813212,423.7296290233038,461.466328566431,1,2,trajectory,person0,27.891658138851636,8.234679564613065,-4.27102246004053,-3.520479289044758,-11.812854601063634,-38.72356763022683,5.677350487099843,71.53915600782062,37.06554506631506,8.035550125369893,-27.59020752373579,-78.44397056409014,-123.27258040222712,-50.552312425238526,-104.95482388935224,-1.046798025067091,86.85803071171144,-1.2570575103517363,73.73685998201503,-131.86553690839483,-87.46461880118864,-60.2276186600809,-50.39907373487517,6.2196598775616785,298.1240369005434,0.2981889091614058,4.956045684307395,256.12146971926904,0.25616941589499587,207.98552256055032,103.380489912919,0.23226171292191128,215.10705498751878,145.128107160209,0.25948644009525534,201.79264798242818,174.6359875204482,0.26686700979514555,-8.295726903149825,-73.17693553888863,0.07364565825433503,278.38268785849556,140.41101660016918,0.31178866958568835,3.9219767117378765,317.88624791444465,0.31791044102773847,232.12839989592442,49.03941151764547,0.23725188707413725,25.60339973900192,-20.38943297800568,0.03273015513803302,-40.30795470612339,87.2167268781017,0.09608063623811137,27.386191832250844,355.81539689602846,0.35686776286371275,196.7758065280148,158.07348796863414,0.2524043296643713,215.45470922737894,106.81850428345317,0.2404806116625798,95.1087106032638,129.42372808976955,0.1606118558054479,147.49075460762964,131.14760428308165,0.19736569307739327,133.4169853441146,265.25245802152693,0.29691574303962665,24.038105451089123,345.70777477331427,0.34654248809113475,219.22966618783408,175.30283432962054,0.2807004279669476,-43.03409452168395,66.61203290830227,0.0793038222248964,208.92129888583096,143.09375577956556,0.25322703661190027,139.35681492469422,61.57682490879245,0.15235493832430758,-3.4114715984684727,57.055777831899704,-64.78669823879393,99.37129273856154,-34.50092879026597,137.41034313694996,27.89165813885161
93,3.129807692307692,362.2337779343604,526.5247642171826,341.3091044013134,526.9523409757321,411.1822015856884,620.13571333294,434.8216359409999,753.6615869153804,489.94834259224615,761.7351030484115,479.0030823795705,771.3589733008233,430.03392954555983,771.9000143593722,384.3881898273881,526.9933511018942,355.8804651555641,629.6789203971755,308.2379211638013,717.3178028321214,345.4366821024903,760.1447143367953,342.85340158925396,752.453688150291,294.2208633164744,725.1329366344,371.4762265665177,357.9728928085829,395.44380865514563,273.6764505733977,398.39432716865093,330.27539582318434,327.7100841836783,380.9424559841011,268.012718495928,442.1751389681438,296.7170065773392,505.4485695611536,406.624258009591,380.5173289830703,409.89477680077965,439.7498976395607,428.2279700370811,467.3684524121058,1,2,trajectory,person0,26.901672737219805,12.638806335304407,-6.380111248480578,-0.5456521782742556,-12.292190957030652,-41.04559627531502,6.4048148637782125,69.05428838253461,29.341612853853892,9.57101302678197,-34.69690256736457,-79.88333476478113,-131.18986381268783,-52.981662027561335,-105.4293215247827,-0.135335229981033,86.86286943224799,0.3120569185799043,74.02191523043099,-134.18272683768478,-86.73231570397374,-65.11910575066442,-57.390702850120746,10.91967168958122,397.5660950111055,0.3977160282565786,-14.13109899922581,351.67743256016115,0.3519612258914789,239.92595084022247,170.41492801795994,0.29428848019919385,238.40264851448015,203.92897968678767,0.31372416479259774,219.2259490460551,240.0447209566638,0.32508688806887637,14.163691756192655,-89.5748855432884,0.0906877625937351,292.55779839053514,193.7757586403905,0.35091182658294073,13.833354562830847,419.58172405754874,0.4198097007711541,260.43838505350755,124.25029041625851,0.28855898370663086,56.74608417478103,-26.08546460816533,0.062454539730872886,-73.59693526817478,79.77336394379213,0.10853708341288991,45.17868029676654,446.8412399830161,0.44911936821174486,209.38444061940118,214.69974139341485,0.2998963536422188,218.54668054730854,161.5481703152151,0.27177281488486127,108.99957994319419,200.0881163698889,0.22785118551423644,211.16691319160577,204.24117132477033,0.29377869441296345,129.56201844215857,358.23333324045024,0.38094282729481826,50.01411952061396,440.40847857861866,0.4432392583643239,210.497296676043,236.64124725910762,0.31671468518568596,-64.18642024600977,62.306143263045215,0.08945363062678052,220.29044217281205,208.8023169927764,0.30352312349184357,133.66499012366717,175.37739427147892,0.22050750555528445,-29.416709077060027,130.8654811862566,-62.67006685650407,88.39486272003752,-14.24313743444848,139.84453145980933,26.90167273721979
94,3.1634615384615383,370.3545823500342,537.4250521346394,348.8418496605289,536.7823284890188,415.29874412536225,635.7952695803938,436.8256507632332,771.9739493477746,490.094134136017,779.0682814109466,479.29554021628616,789.3996295662621,432.4294801717961,790.1118408364076,393.2691058483665,536.6308837269193,365.56669868644497,639.8907896637496,311.83558589798946,716.6025372025532,342.3331610137037,762.0029254462739,340.4617510816596,754.0531262188376,296.4130665221282,721.9911111824525,379.1212042291242,367.8029182708615,402.51767044918716,281.8155827338244,407.9740112484833,339.12799449235706,334.2920285198645,391.5921735914662,272.558759309171,451.9427618644976,295.7337246417574,520.6254035913456,415.7408992682114,389.33912282574465,419.8170621009852,447.84400921907957,433.0885285264589,478.1947152704423,1,2,trajectory,person0,25.05196427583566,20.177682565659083,-7.732779723656628,1.735463251348354,-12.004374371252748,-42.66478179565621,7.019370062667627,64.90866618608445,19.93861003783396,10.781919989837332,-43.25105786801452,-80.95354323590897,-137.0499087185191,-55.90157896007331,-104.96623686477491,0.6919290758041408,87.03813750647784,1.5652895490604812,74.65511255292321,-135.62664428720433,-85.9424924308545,-70.74808021136461,-66.00388239302092,4.332091586332697,515.043014201042,0.5150612327624814,-29.21752037157284,450.9687826114177,0.4519142688460803,270.89448311329056,262.1333027537527,0.37695847170982566,263.8900760519289,286.37239800074474,0.3894189550797313,241.30390263716393,323.8942695472897,0.40389982826624005,65.13975239656914,-93.35709914358323,0.11383644101425151,284.6534698007332,263.0486461697041,0.3875850721084484,8.69017571955116,536.065214744463,0.5361356485191634,294.83362034896425,240.51074407713207,0.3804895290341285,106.90203781587795,-21.253607278599404,0.10899431871221697,-92.21891235251545,55.21541582450654,0.10748520800628379,59.547869003504644,544.1387694197118,0.5473873848459214,223.83014484525958,292.09105753766363,0.3679906515591403,210.1947504515203,241.8484984812504,0.3204255441362506,135.08235559350592,290.23793749165486,0.32013325842858026,287.8195106318882,303.438401063913,0.41822832752051087,122.3201211788801,465.3125284957669,0.4811215659480874,71.18207575102153,541.1514153176199,0.5458129186896251,195.57777456096068,316.448751761705,0.3720087074165861,-71.0661865113756,47.526159751097815,0.08549350107438865,227.1650505460217,292.09218516484805,0.370029464805105,144.42802368436938,321.6946677905706,0.35262857699037714,-54.96276570970008,224.0123222733954,-40.19357754808822,67.78171562307162,8.55226426311483,142.93971646655115,25.051964275835658
95,3.1971153846153846,379.24023410840056,551.6700104347105,356.7586099992709,549.9322076334994,419.24066256724404,655.2041329999939,439.0321823995546,793.4338963751092,489.6164275845739,800.4079411093242,478.79843381612955,811.3010665337637,435.1419734663153,811.5770912365202,403.0115797984481,549.7635532307922,378.1260565261947,654.2926172792802,317.8628659058523,716.7742695766416,339.7892525111139,762.7354533909391,338.86714779033747,755.0941893922097,301.4873503619046,719.4129676091779,386.7440963585126,380.99857741685986,408.9336844264399,293.6757736044325,416.4841221959404,351.0222345004166,340.35055117220196,405.56470997589,278.3068859173492,465.4203496080616,294.42532745122304,539.3886217256593,425.5475884189362,401.8351773755889,430.78112567644575,460.8664771707328,438.8669538046545,494.9095590792796,1,2,trajectory,person0,22.73334938477435,31.27695470085032,-7.474995303752436,3.333394842717227,-10.892826772352306,-43.495259385185086,7.556524533064572,59.01964405534626,10.143409432216396,11.534782955525598,-52.60374108683141,-81.79861187038017,-135.87330785932323,-59.06526248560582,-103.41763275289917,1.3116188452929172,87.47519401945314,2.495055482733921,75.66063503085685,-136.02006536569746,-84.96828144748225,-77.0386799920185,-74.82487201526592,-14.194708957165764,634.0927453232146,0.6342516057795279,-38.87808794730725,557.5356245624624,0.558889504623851,291.39876333582174,371.3113351953695,0.47200142681798574,289.49065451670947,390.2278938293691,0.48588336890144557,264.0307951057426,423.2787609163974,0.498875906621167,150.77871981049913,-76.6076947487299,0.16912410012297946,252.8718681530094,353.4288459537668,0.434575805648916,-14.771161604654845,650.7855556057591,0.6509531677473023,325.78931767082804,386.95333342055216,0.5058374855165448,179.09632023363665,5.102904830055505,0.17916900278489561,-75.59042407695344,21.766544641482337,0.07866190105612313,65.56551147926413,637.6669973836536,0.6410288884658958,235.24087863690445,390.7392660074198,0.45608710240685385,190.64727246693744,352.4171001552104,0.40067966629327506,170.8014763572944,400.47689295161484,0.43537901432431325,373.1923472382759,427.94002057576694,0.5678073522310201,117.13129084448569,576.7205130395449,0.588494935794261,80.5998007514265,637.8245833176296,0.6428969800562743,180.0246730980272,415.1839382800204,0.4525335186809474,-47.382497799285275,30.93444858020119,0.056586581507106305,226.5087947018255,392.09958605252285,0.45282261367983107,171.70177969495472,496.6696446054483,0.5255114052262968,-68.89598533439306,329.8069434456815,7.659879905724522,47.48139585781779,33.028842938755886,146.54045650505896,22.73334938477435
96,3.230769230769231,388.8099386941532,569.4879382814813,364.9108944284582,566.93642388868,423.2230047958046,678.171724257192,441.10955378295444,817.522621101183,488.2071738883108,824.8923251304635,476.9465849688312,836.214645418762,437.63338621232214,835.7351240497175,413.5922471565489,566.8197307299627,393.5380446722059,673.3840322617334,326.9963188229118,718.8298340065663,339.4897471146373,762.7519822315311,339.54163196858997,756.0623042117177,310.5694120915527,718.2415375184014,394.0544374319216,397.8365002276998,414.3476613819967,310.1454708981829,423.2030729278436,366.5458998214054,346.01096829349945,423.2156037927035,285.3373528000314,483.081193456542,293.1483762220039,561.8369484327377,435.4776759077048,418.0306447707041,442.3301211811663,478.9323174254328,446.0242511667819,517.8463191226999,1,2,trajectory,person0,20.514418614546766,45.816760300832435,-4.8247670700287335,4.783430111272165,-9.038418511818886,-43.57887824069183,7.9630758776866495,51.63633584307086,1.388429497752799,12.130342741323744,-61.73189191178531,-82.65308736130183,-121.03365272502646,-62.13866874675506,-100.7951239408948,1.7425572268685197,88.24329457092406,3.310825748362865,77.00607046819674,-135.33558367054323,-83.79362955138926,-83.7305505618111,-82.40520005363638,-41.874966974674905,727.5359823424254,0.7287400897865357,-37.943693668224995,667.0359935817565,0.6681143170317407,295.0654568091236,481.2367454548513,0.5644930725686136,314.39697292642325,506.81213140391657,0.596409249696447,284.35693626236286,529.4469988754745,0.6009766982327719,269.8669771095426,-34.808208411646895,0.27210254814512674,199.64882174798038,461.274626680809,0.5026270319480206,-55.026365748293124,740.2892011542342,0.7423314638845906,343.1701521402667,536.8135389967979,0.6371299153000434,271.3940295354823,61.07962877490568,0.2781823867874933,-8.899588923876294,0.49114269187328724,0.008913130996331321,61.72760682102263,715.7792490033307,0.7184359614799519,242.2393087529935,505.2681401539384,0.5603354139796521,160.87245810797262,489.3852910142967,0.5151484357336721,208.90530165684243,524.7793600691297,0.5648316579432331,457.9562191957597,567.2877594786061,0.7290674185247421,118.33245479151422,682.4655687853113,0.692648411847197,74.0305501670601,717.8386893064313,0.7216459701427099,168.19525160426645,524.483701985314,0.5507928796838628,20.041815582359913,28.766840351094217,0.03506002674874432,217.22156332415247,500.326849236384,0.5454467560081333,212.6739787603561,681.5494412902035,0.7139606867081331,-65.93394288676228,432.0399378280386,78.74963894493264,43.086762265632316,55.10241688442146,150.38196331767912,20.51441861454677
97,3.2644230769230766,398.8580618755299,590.4475744970911,373.20311794041675,587.7470299160757,427.50913096126106,704.0738707531589,442.8524889195726,843.2506751599842,485.8124711679831,850.8258199381489,473.54862003171047,862.6133059727573,439.4924044699698,861.5280386527869,424.91512512666253,587.5257785596883,411.30645664334594,696.735493015667,339.748551868432,723.6813830602559,343.27805291392485,763.3967275109615,344.0814010377588,757.9394787933134,324.51501141857693,719.2338544262468,400.7783157801233,417.9971517712583,418.54024585579157,331.43316359050453,427.73847591478807,385.6690310227901,351.3690164975838,444.27975982832817,293.3719047335008,504.8541528603485,292.4533620651822,587.5423229308717,444.8807091221513,437.3055742941745,453.923423079796,501.13021687046546,454.9912974768227,546.224514670828,1,2,trajectory,person0,18.87316618230141,62.8053484190814,0.6223365980470286,6.8647718429849665,-6.702078773095723,-43.030108542895206,8.278203273143959,43.414090028995936,-5.19881282819003,13.13768032801514,-69.28709769343658,-83.72709151202673,-86.46631687503374,-64.85392532972533,-97.33834872502632,2.1194985131444644,89.36373004806939,4.255427178422284,78.60665426520593,-133.6663784957264,-82.35806667878663,-90.2722736514007,-87.55687950697654,-71.1568808325956,770.5952742855158,0.773873619165942,-20.65184923127406,763.8168422302763,0.7640959804574959,279.4044155149835,572.7407629831255,0.637258824177243,336.4512311119507,615.2654212261425,0.701249577164457,298.57280310376814,622.8006189781231,0.6906709272531854,414.38352286015237,29.485988118835134,0.4154312548585319,134.76626018349486,568.2301842697226,0.5839927115975406,-100.9681009887301,784.4173421758687,0.7908888190659444,344.48668498785656,659.5947263666909,0.7441345840536324,378.923496209747,144.1603147382089,0.4054197976483605,112.56680089311592,19.158145445931186,0.11418545967082612,51.7900726309402,764.4907491758178,0.7662429883519464,246.39749864105562,618.3722933854754,0.6656545805170888,124.5796529356209,632.548582857563,0.644699774779448,238.74097173737763,646.9679365702575,0.6896120376966198,527.9756699995951,693.8719766883189,0.8719040246178913,127.35917748785108,769.6637815944528,0.7801299230183747,55.23939965581707,766.418033919785,0.7684061386999741,159.21057520707987,625.9063507728537,0.6458380348009553,134.89599519816025,55.77890185312821,0.14597333801911563,199.79524234656702,599.0593601514588,0.6314984210981043,266.44937606978664,843.2378105729526,0.8843332376360425,-48.76864370100535,504.8037612279743,161.8567947085386,61.84558288518102,69.42266652206041,154.2176553777947,18.873166182301404
